table_id,sequence_number,topic_id
C18005,75,23
C18005,75,2
C18006,75,0
C18006,75,23
C18006,75,2
C18007,75,0
C18007,75,23
C18007,75,2
C18008,75,11
C18008,75,23
C18008,75,2
B18013,76,6
B18013,76,23
B18014,76,6
B18014,76,23
B18015,76,6
B18015,76,23
B18016,76,11
B18016,76,6
B18016,76,23
B18020,76,11
B18020,76,0
B18020,76,23
B18020,76,2
B18020A,76,11
B18020A,76,0
B18020A,76,3
B18020A,76,23
B18020A,76,2
B18020B,76,11
B18020B,76,0
B18020B,76,3
B18020B,76,23
B18020B,76,2
B18020C,76,11
B18020C,76,0
B18020C,76,3
B18020C,76,23
B18020C,76,2
C18020,76,11
C18020,76,23
C18020,76,2
C18020A,76,11
C18020A,76,3
C18020A,76,23
C18020B,76,11
C18020B,76,3
C18020B,76,23
C18020C,76,11
C18020C,76,3
C18020C,76,23
B18020D,77,11
B18020D,77,0
B18020D,77,3
B18020D,77,23
B18020D,77,2
B18020E,77,11
B18020E,77,0
B18020E,77,3
B18020E,77,23
B18020E,77,2
B18020F,77,11
B18020F,77,0
B18020F,77,3
B18020F,77,23
B18020F,77,2
B18020G,77,11
B18020G,77,0
B18020G,77,3
B18020G,77,23
B18020G,77,2
B18020H,77,11
B18020H,77,0
B18020H,77,3
B18020H,77,23
B18020H,77,2
B18020I,77,11
B18020I,77,0
B18020I,77,3
B18020I,77,23
B18020I,77,2
C18020D,77,11
C18020D,77,3
C18020D,77,23
C18020E,77,11
C18020E,77,3
C18020E,77,23
C18020F,77,11
C18020F,77,3
C18020F,77,23
C18020G,77,11
C18020G,77,3
C18020G,77,23
C18020H,77,11
C18020H,77,3
C18020H,77,23
C18020I,77,11
C18020I,77,3
C18020I,77,23
B18021,78,11
B18021,78,0
B18021,78,23
B18021,78,2
B18022,78,11
B18022,78,0
B18022,78,23
B18022,78,2
B18023,78,11
B18023,78,0
B18023,78,23
B18023,78,2
B18024,78,11
B18024,78,0
B18024,78,23
B18024,78,2
B18025,78,11
B18025,78,0
B18025,78,23
B18025,78,2
C18021,78,11
C18021,78,23
C18021,78,2
C18022,78,11
C18022,78,23
C18022,78,2
C18023,78,11
C18023,78,23
C18023,78,2
C18024,78,11
C18024,78,23
C18024,78,2
C18025,78,11
C18025,78,23
C18025,78,2
B18026,79,11
B18026,79,0
B18026,79,23
B18026,79,2
B18030,79,8
B18030,79,0
B18030,79,23
B18030,79,2
B18031,79,8
B18031,79,0
B18031,79,23
B18031,79,2
B18035,79,8
B18035,79,0
B18035,79,23
B18035,79,2
C18026,79,11
C18026,79,23
C18026,79,2
C18030,79,8
C18030,79,23
C18030,79,2
C18031,79,8
C18031,79,23
C18031,79,2
C18035,79,8
C18035,79,23
C18035,79,2
B18032,80,8
B18032,80,0
B18032,80,23
B18032,80,2
B18033,80,8
B18033,80,0
B18033,80,23
B18033,80,2
B18034,80,8
B18034,80,0
B18034,80,23
B18034,80,2
C18032,80,8
C18032,80,23
C18032,80,2
C18033,80,8
C18033,80,23
C18033,80,2
C18034,80,8
C18034,80,23
C18034,80,2
B18036,81,8
B18036,81,11
B18036,81,23
B18036,81,0
B18036,81,2
B18040,81,2
B18040,81,23
B18040,81,7
B18041,81,2
B18041,81,23
B18041,81,7
B18042,81,2
B18042,81,23
B18042,81,7
B18043,81,2
B18043,81,23
B18043,81,7
B18044,81,2
B18044,81,23
B18044,81,7
B18045,81,2
B18045,81,23
B18045,81,7
B18046,81,11
B18046,81,2
B18046,81,23
B18046,81,7
C18036,81,8
C18036,81,11
C18036,81,23
C18036,81,2
B19001,82,16
B19001,82,7
B19001A,82,3
B19001A,82,16
B19001A,82,7
B19001B,82,3
B19001B,82,16
B19001B,82,7
B19037,82,16
B19037,82,7
C19001,82,16
C19001,82,7
C19001A,82,3
C19001A,82,16
C19001A,82,7
C19001B,82,3
C19001B,82,16
C19001B,82,7
C19037,82,16
C19037,82,7
B19001C,83,3
B19001C,83,16
B19001C,83,7
B19001D,83,3
B19001D,83,16
B19001D,83,7
B19001E,83,3
B19001E,83,16
B19001E,83,7
B19001F,83,3
B19001F,83,16
B19001F,83,7
B19001G,83,3
B19001G,83,16
B19001G,83,7
B19001H,83,3
B19001H,83,16
B19001H,83,7
B19001I,83,3
B19001I,83,16
B19001I,83,7
B19013,83,16
B19013,83,7
B19013A,83,3
B19013A,83,16
B19013A,83,7
B19013B,83,3
B19013B,83,16
B19013B,83,7
B19013C,83,3
B19013C,83,16
B19013C,83,7
B19013D,83,3
B19013D,83,16
B19013D,83,7
B19013E,83,3
B19013E,83,16
B19013E,83,7
B19013F,83,3
B19013F,83,16
B19013F,83,7
B19013G,83,3
B19013G,83,16
B19013G,83,7
B19013H,83,3
B19013H,83,16
B19013H,83,7
B19013I,83,3
B19013I,83,16
B19013I,83,7
B19019,83,16
B19019,83,7
B19025,83,16
B19025,83,7
B19025A,83,3
B19025A,83,16
B19025A,83,7
B19025B,83,3
B19025B,83,16
B19025B,83,7
B19025C,83,3
B19025C,83,16
B19025C,83,7
B19025D,83,3
B19025D,83,16
B19025D,83,7
B19025E,83,3
B19025E,83,16
B19025E,83,7
B19025F,83,3
B19025F,83,16
B19025F,83,7
B19025G,83,3
B19025G,83,16
B19025G,83,7
B19025H,83,3
B19025H,83,16
B19025H,83,7
B19025I,83,3
B19025I,83,16
B19025I,83,7
C19001C,83,3
C19001C,83,16
C19001C,83,7
C19001D,83,3
C19001D,83,16
C19001D,83,7
C19001E,83,3
C19001E,83,16
C19001E,83,7
C19001F,83,3
C19001F,83,16
C19001F,83,7
C19001G,83,3
C19001G,83,16
C19001G,83,7
C19001H,83,3
C19001H,83,16
C19001H,83,7
C19001I,83,3
C19001I,83,16
C19001I,83,7
B19037A,84,3
B19037A,84,16
B19037A,84,7
B19037B,84,3
B19037B,84,16
B19037B,84,7
C19037A,84,3
C19037A,84,16
C19037A,84,7
C19037B,84,3
C19037B,84,16
C19037B,84,7
B19037C,85,3
B19037C,85,16
B19037C,85,7
B19037D,85,3
B19037D,85,16
B19037D,85,7
C19037C,85,3
C19037C,85,16
C19037C,85,7
C19037D,85,3
C19037D,85,16
C19037D,85,7
B19037E,86,3
B19037E,86,16
B19037E,86,7
B19037F,86,3
B19037F,86,16
B19037F,86,7
C19037E,86,3
C19037E,86,16
C19037E,86,7
C19037F,86,3
C19037F,86,16
C19037F,86,7
B19037G,87,3
B19037G,87,16
B19037G,87,7
B19037H,87,3
B19037H,87,16
B19037H,87,7
C19037G,87,3
C19037G,87,16
C19037G,87,7
C19037H,87,3
C19037H,87,16
C19037H,87,7
B19037I,88,3
B19037I,88,16
B19037I,88,7
B19049,88,0
B19049,88,16
B19049,88,7
B19050,88,0
B19050,88,16
B19050,88,7
B19051,88,16
B19051,88,7
B19052,88,16
B19052,88,7
B19053,88,11
B19053,88,16
B19053,88,7
B19054,88,16
B19054,88,7
B19055,88,16
B19055,88,7
B19056,88,16
B19056,88,7
B19057,88,19
B19057,88,16
B19057,88,7
B19058,88,19
B19058,88,16
B19058,88,7
B19059,88,16
B19059,88,7
B19060,88,16
B19060,88,7
B19061,88,16
B19061,88,7
B19062,88,16
B19062,88,7
B19063,88,11
B19063,88,16
B19063,88,7
B19064,88,16
B19064,88,7
B19065,88,16
B19065,88,7
B19066,88,16
B19066,88,7
B19067,88,19
B19067,88,16
B19067,88,7
B19069,88,16
B19069,88,7
B19070,88,16
B19070,88,7
B19080,88,16
B19080,88,7
B19081,88,16
B19081,88,7
B19082,88,16
B19082,88,7
B19083,88,7
B19101,88,16
B19101,88,7
B19101A,88,3
B19101A,88,16
B19101A,88,7
C19037I,88,3
C19037I,88,16
C19037I,88,7
C19101,88,16
C19101,88,7
C19101A,88,3
C19101A,88,16
C19101A,88,7
B19101B,89,3
B19101B,89,16
B19101B,89,7
B19101C,89,3
B19101C,89,16
B19101C,89,7
B19101D,89,3
B19101D,89,16
B19101D,89,7
B19101E,89,3
B19101E,89,16
B19101E,89,7
B19101F,89,3
B19101F,89,16
B19101F,89,7
B19101G,89,3
B19101G,89,16
B19101G,89,7
B19101H,89,3
B19101H,89,16
B19101H,89,7
B19101I,89,3
B19101I,89,16
B19101I,89,7
B19113,89,16
B19113,89,7
B19113A,89,3
B19113A,89,16
B19113A,89,7
B19113B,89,3
B19113B,89,16
B19113B,89,7
B19113C,89,3
B19113C,89,16
B19113C,89,7
B19113D,89,3
B19113D,89,16
B19113D,89,7
B19113E,89,3
B19113E,89,16
B19113E,89,7
B19113F,89,3
B19113F,89,16
B19113F,89,7
B19113G,89,3
B19113G,89,16
B19113G,89,7
B19113H,89,3
B19113H,89,16
B19113H,89,7
B19113I,89,3
B19113I,89,16
B19113I,89,7
B19119,89,18
B19119,89,16
B19119,89,7
C19101B,89,3
C19101B,89,16
C19101B,89,7
C19101C,89,3
C19101C,89,16
C19101C,89,7
C19101D,89,3
C19101D,89,16
C19101D,89,7
C19101E,89,3
C19101E,89,16
C19101E,89,7
C19101F,89,3
C19101F,89,16
C19101F,89,7
C19101G,89,3
C19101G,89,16
C19101G,89,7
C19101H,89,3
C19101H,89,16
C19101H,89,7
C19101I,89,3
C19101I,89,16
C19101I,89,7
B19121,90,16
B19121,90,7
B19125,90,16
B19125,90,17
B19125,90,7
B19126,90,18
B19126,90,16
B19126,90,17
B19126,90,7
B19127,90,16
B19127,90,7
B19128,90,18
B19128,90,16
B19128,90,17
B19128,90,7
B19129,90,11
B19129,90,16
B19129,90,7
B19130,90,0
B19130,90,18
B19130,90,16
B19130,90,7
B19131,90,18
B19131,90,16
B19131,90,17
B19131,90,7
C19131,90,18
C19131,90,16
C19131,90,17
C19131,90,7
B19201,91,16
B19201,91,7
B19202,91,16
B19202,91,7
B19202A,91,3
B19202A,91,16
B19202A,91,7
B19202B,91,3
B19202B,91,16
B19202B,91,7
B19202C,91,3
B19202C,91,16
B19202C,91,7
B19202D,91,3
B19202D,91,16
B19202D,91,7
B19202E,91,3
B19202E,91,16
B19202E,91,7
B19202F,91,3
B19202F,91,16
B19202F,91,7
B19202G,91,3
B19202G,91,16
B19202G,91,7
B19202H,91,3
B19202H,91,16
B19202H,91,7
B19202I,91,3
B19202I,91,16
B19202I,91,7
B19214,91,16
B19214,91,7
B19215,91,0
B19215,91,2
B19215,91,16
B19215,91,7
B19216,91,0
B19216,91,2
B19216,91,16
B19216,91,7
B19301,91,7
B19301A,91,3
B19301A,91,7
B19301B,91,3
B19301B,91,7
B19301C,91,3
B19301C,91,7
B19301D,91,3
B19301D,91,7
B19301E,91,3
B19301E,91,7
B19301F,91,3
B19301F,91,7
B19301G,91,3
B19301G,91,7
B19301H,91,3
B19301H,91,7
B19301I,91,3
B19301I,91,7
B19313,91,7
B19313A,91,3
B19313A,91,7
B19313B,91,3
B19313B,91,7
B19313C,91,3
B19313C,91,7
B19313D,91,3
B19313D,91,7
B19313E,91,3
B19313E,91,7
B19313F,91,3
B19313F,91,7
B19313G,91,3
B19313G,91,7
B19313H,91,3
B19313H,91,7
B19313I,91,3
B19313I,91,7
B19325,91,2
B19325,91,11
B19325,91,7
B19326,91,2
B19326,91,11
B19326,91,7
C19201,91,16
C19201,91,7
B20001,92,2
B20001,92,7
B20002,92,2
B20002,92,7
B20003,92,2
B20003,92,11
B20003,92,7
B20004,92,6
B20004,92,2
B20004,92,7
B20005,92,2
B20005,92,11
B20005,92,7
C20005,92,2
C20005,92,11
C20005,92,7
B20005A,93,2
B20005A,93,11
B20005A,93,3
B20005A,93,7
B20005B,93,2
B20005B,93,11
B20005B,93,3
B20005B,93,7
C20005A,93,2
C20005A,93,11
C20005A,93,3
C20005A,93,7
B20005C,94,2
B20005C,94,3
B20005C,94,11
B20005C,94,7
C20005B,94,2
C20005B,94,11
C20005B,94,3
C20005B,94,7
C20005C,94,2
C20005C,94,3
C20005C,94,11
C20005C,94,7
B20005D,95,2
B20005D,95,3
B20005D,95,11
B20005D,95,7
B20005E,95,2
B20005E,95,11
B20005E,95,3
B20005E,95,7
C20005D,95,2
C20005D,95,3
C20005D,95,11
C20005D,95,7
B20005F,96,2
B20005F,96,3
B20005F,96,11
B20005F,96,7
C20005E,96,2
C20005E,96,11
C20005E,96,3
C20005E,96,7
C20005F,96,2
C20005F,96,3
C20005F,96,11
C20005F,96,7
B20005G,97,2
B20005G,97,3
B20005G,97,11
B20005G,97,7
B20005H,97,2
B20005H,97,11
B20005H,97,3
B20005H,97,7
C20005G,97,2
C20005G,97,3
C20005G,97,11
C20005G,97,7
B20005I,98,2
B20005I,98,11
B20005I,98,3
B20005I,98,7
B20017,98,2
B20017,98,11
B20017,98,7
B20017A,98,2
B20017A,98,11
B20017A,98,7
B20017B,98,2
B20017B,98,11
B20017B,98,7
B20017C,98,2
B20017C,98,11
B20017C,98,7
B20017D,98,2
B20017D,98,11
B20017D,98,7
B20017E,98,2
B20017E,98,11
B20017E,98,7
B20017F,98,2
B20017F,98,11
B20017F,98,7
B20017G,98,2
B20017G,98,11
B20017G,98,7
B20017H,98,2
B20017H,98,11
B20017H,98,7
B20017I,98,2
B20017I,98,11
B20017I,98,3
B20017I,98,7
C20005H,98,2
C20005H,98,11
C20005H,98,3
C20005H,98,7
C20005I,98,2
C20005I,98,11
C20005I,98,3
C20005I,98,7
B21001,99,0
B21001,99,26
B21001,99,2
B21001A,99,0
B21001A,99,3
B21001A,99,26
B21001A,99,2
B21001B,99,0
B21001B,99,3
B21001B,99,26
B21001B,99,2
B21001C,99,0
B21001C,99,3
B21001C,99,26
B21001C,99,2
B21001D,99,0
B21001D,99,3
B21001D,99,26
B21001D,99,2
C21001A,99,0
C21001A,99,3
C21001A,99,26
C21001A,99,2
C21001B,99,0
C21001B,99,3
C21001B,99,26
C21001B,99,2
C21001C,99,0
C21001C,99,3
C21001C,99,26
C21001C,99,2
C21001D,99,0
C21001D,99,3
C21001D,99,26
C21001D,99,2
B21001E,100,0
B21001E,100,3
B21001E,100,26
B21001E,100,2
B21001F,100,0
B21001F,100,3
B21001F,100,26
B21001F,100,2
B21001G,100,0
B21001G,100,3
B21001G,100,26
B21001G,100,2
B21001H,100,0
B21001H,100,3
B21001H,100,26
B21001H,100,2
B21001I,100,0
B21001I,100,3
B21001I,100,26
B21001I,100,2
C21001E,100,0
C21001E,100,3
C21001E,100,26
C21001E,100,2
C21001F,100,0
C21001F,100,3
C21001F,100,26
C21001F,100,2
C21001G,100,0
C21001G,100,3
C21001G,100,26
C21001G,100,2
C21001H,100,0
C21001H,100,3
C21001H,100,26
C21001H,100,2
C21001I,100,0
C21001I,100,3
C21001I,100,26
C21001I,100,2
B21002,101,26
B21003,101,6
B21003,101,26
B21004,101,2
B21004,101,26
B21004,101,7
B21005,101,11
B21005,101,0
B21005,101,26
B21006,101,23
B21006,101,0
B21006,101,8
B21006,101,26
C21005,101,11
C21005,101,26
C21006,101,23
C21006,101,0
C21006,101,8
C21006,101,26
B22001,102,19
B22001,102,16
B22002,102,19
B22002,102,16
B22002,102,17
B22003,102,19
B22003,102,8
B22003,102,16
B22004,102,19
B22004,102,23
B22004,102,16
B22005A,102,19
B22005A,102,3
B22005A,102,16
B22005B,102,19
B22005B,102,3
B22005B,102,16
B22005C,102,19
B22005C,102,3
B22005C,102,16
B22005D,102,19
B22005D,102,3
B22005D,102,16
B22005E,102,19
B22005E,102,3
B22005E,102,16
B22005F,102,19
B22005F,102,3
B22005F,102,16
B22005G,102,19
B22005G,102,3
B22005G,102,16
B22005H,102,19
B22005H,102,3
B22005H,102,16
B22005I,102,19
B22005I,102,3
B22005I,102,16
B22007,102,19
B22007,102,11
B22007,102,18
B22007,102,16
B22008,102,19
B22008,102,16
B22008,102,7
B22009,102,19
B22009,102,16
C22001,102,19
C22001,102,16
C22002,102,19
C22002,102,16
C22002,102,17
C22007,102,19
C22007,102,11
C22007,102,18
C22007,102,16
B23001,103,0
B23001,103,11
B23001,103,2
B23002A,104,0
B23002A,104,3
B23002A,104,11
B23002A,104,2
C23001,104,0
C23001,104,11
C23001,104,2
C23002A,104,0
C23002A,104,3
C23002A,104,11
C23002A,104,2
B23002B,105,0
B23002B,105,3
B23002B,105,11
B23002B,105,2
B23002C,105,0
B23002C,105,3
B23002C,105,11
B23002C,105,2
C23002B,105,0
C23002B,105,3
C23002B,105,11
C23002B,105,2
C23002C,105,0
C23002C,105,3
C23002C,105,11
C23002C,105,2
B23002D,106,0
B23002D,106,3
B23002D,106,11
B23002D,106,2
B23002E,106,0
B23002E,106,3
B23002E,106,11
B23002E,106,2
C23002D,106,0
C23002D,106,3
C23002D,106,11
C23002D,106,2
C23002E,106,0
C23002E,106,3
C23002E,106,11
C23002E,106,2
B23002F,107,0
B23002F,107,3
B23002F,107,11
B23002F,107,2
B23002G,107,0
B23002G,107,3
B23002G,107,11
B23002G,107,2
C23002F,107,0
C23002F,107,3
C23002F,107,11
C23002F,107,2
C23002G,107,0
C23002G,107,3
C23002G,107,11
C23002G,107,2
B23002H,108,0
B23002H,108,3
B23002H,108,11
B23002H,108,2
B23002I,108,0
B23002I,108,3
B23002I,108,11
B23002I,108,2
B23003,108,0
B23003,108,11
B23003,108,17
C23002H,108,0
C23002H,108,3
C23002H,108,11
C23002H,108,2
C23002I,108,0
C23002I,108,3
C23002I,108,11
C23002I,108,2
B23004,109,21
B23004,109,0
B23004,109,11
B23005,109,23
B23005,109,8
B23005,109,11
B23006,109,6
B23006,109,11
B23007,109,16
B23007,109,18
B23007,109,11
B23007,109,17
B23008,109,16
B23008,109,11
B23008,109,17
C23004,109,21
C23004,109,11
C23007,109,16
C23007,109,18
C23007,109,11
C23007,109,17
C23008,109,16
C23008,109,11
C23008,109,17
B23009,110,16
B23009,110,18
B23009,110,11
B23009,110,17
B23010,110,16
B23010,110,11
B23010,110,17
B23011,110,23
B23011,110,11
B23011,110,2
B23013,110,0
B23013,110,11
B23013,110,2
B23018,110,11
B23018,110,2
B23019,110,11
B23019,110,2
B23020,110,11
B23021,110,11
C23011,110,11
C23011,110,2
B24010,111,11
B24010,111,2
B24010A,113,3
B24010A,113,11
B24010A,113,2
B24010B,113,3
B24010B,113,11
B24010B,113,2
C24010,113,11
C24010,113,2
C24010A,113,3
C24010A,113,11
C24010A,113,2
C24010B,113,3
C24010B,113,11
C24010B,113,2
B24010C,114,3
B24010C,114,11
B24010C,114,2
B24010D,114,3
B24010D,114,11
B24010D,114,2
B24010E,114,3
B24010E,114,11
B24010E,114,2
C24010C,114,3
C24010C,114,11
C24010C,114,2
C24010D,114,3
C24010D,114,11
C24010D,114,2
C24010E,114,3
C24010E,114,11
C24010E,114,2
B24010F,115,3
B24010F,115,11
B24010F,115,2
B24010G,115,3
B24010G,115,11
B24010G,115,2
B24010H,115,3
B24010H,115,11
B24010H,115,2
C24010F,115,3
C24010F,115,11
C24010F,115,2
C24010G,115,3
C24010G,115,11
C24010G,115,2
C24010H,115,3
C24010H,115,11
C24010H,115,2
B24010I,116,3
B24010I,116,11
B24010I,116,2
B24011,116,11
B24011,116,7
B24012,116,2
B24012,116,11
B24012,116,7
C24010I,116,3
C24010I,116,11
C24010I,116,2
B24020,117,11
B24020,117,2
B24021,119,11
B24021,119,7
B24022,119,2
B24022,119,11
B24022,119,7
C24020,119,11
C24020,119,2
B24030,120,11
B24030,120,2
B24031,121,11
B24031,121,7
B24032,121,2
B24032,121,11
B24032,121,7
C24030,121,11
C24030,121,2
B24040,122,11
B24040,122,2
B24041,123,11
B24041,123,7
B24042,123,2
B24042,123,11
B24042,123,7
C24040,123,11
C24040,123,2
B24050,124,11
C24050,125,11
B24060,126,11
C24060,127,11
B24070,128,11
B24080,129,11
B24080,129,2
B24081,129,11
B24081,129,7
B24082,129,2
B24082,129,11
B24082,129,7
B24090,129,11
B24090,129,2
B24091,129,11
B24091,129,7
B24092,129,2
B24092,129,11
B24092,129,7
C24070,129,11
C24080,129,11
C24080,129,2
C24090,129,11
C24090,129,2
B25001,130,27
B25002,130,27
B25002,130,28
B25003,130,27
B25003,130,9
B25003A,130,27
B25003A,130,3
B25003A,130,16
B25003A,130,9
B25003B,130,27
B25003B,130,3
B25003B,130,16
B25003B,130,9
B25003C,130,27
B25003C,130,3
B25003C,130,16
B25003C,130,9
B25003D,130,27
B25003D,130,3
B25003D,130,16
B25003D,130,9
B25003E,130,27
B25003E,130,3
B25003E,130,16
B25003E,130,9
B25003F,130,27
B25003F,130,3
B25003F,130,16
B25003F,130,9
B25003G,130,27
B25003G,130,3
B25003G,130,16
B25003G,130,9
B25003H,130,27
B25003H,130,3
B25003H,130,16
B25003H,130,9
B25003I,130,27
B25003I,130,3
B25003I,130,16
B25003I,130,9
B25004,130,27
B25004,130,28
B25005,130,27
B25005,130,28
B25006,130,27
B25006,130,3
B25006,130,16
B25007,130,27
B25007,130,16
B25007,130,0
B25007,130,9
B25008,130,27
B25008,130,9
B25008,130,0
B25008,130,2
B25009,130,27
B25009,130,16
B25009,130,9
B25010,130,27
B25010,130,16
B25010,130,9
B25011,130,27
B25011,130,16
B25011,130,9
B25012,130,27
B25012,130,18
B25012,130,16
B25012,130,17
B25012,130,9
B25013,130,27
B25013,130,6
B25013,130,16
B25013,130,9
B25014,130,27
B25014,130,28
B25014,130,9
B25014A,130,27
B25014A,130,3
B25014A,130,16
B25014A,130,28
B25014B,130,27
B25014B,130,3
B25014B,130,16
B25014B,130,28
B25014C,130,27
B25014C,130,3
B25014C,130,16
B25014C,130,28
B25014D,130,27
B25014D,130,3
B25014D,130,16
B25014D,130,28
B25014E,130,27
B25014E,130,3
B25014E,130,16
B25014E,130,28
B25014F,130,27
B25014F,130,3
B25014F,130,16
B25014F,130,28
B25014G,130,27
B25014G,130,3
B25014G,130,16
B25014G,130,28
B25014H,130,27
B25014H,130,3
B25014H,130,16
B25014H,130,28
B25014I,130,27
B25014I,130,3
B25014I,130,16
B25014I,130,28
C25004,130,27
C25004,130,28
C25014,130,27
C25014,130,28
C25014,130,9
B25015,131,27
B25015,131,16
B25015,131,0
B25015,131,28
B25015,131,9
B25016,131,27
B25016,131,24
B25016,131,28
B25016,131,9
B25017,131,27
B25017,131,24
B25018,131,27
B25018,131,24
B25019,131,27
B25019,131,24
B25020,131,27
B25020,131,24
B25020,131,9
B25021,131,27
B25021,131,24
B25021,131,9
B25022,131,27
B25022,131,24
B25022,131,9
B25023,131,27
B25023,131,24
B25023,131,28
B25024,131,27
B25024,131,24
B25032,131,27
B25032,131,24
B25032,131,9
B25032A,131,27
B25032A,131,3
B25032A,131,16
B25032A,131,24
B25032B,131,27
B25032B,131,3
B25032B,131,16
B25032B,131,24
B25032C,131,27
B25032C,131,3
B25032C,131,16
B25032C,131,24
C25015,131,27
C25015,131,16
C25015,131,0
C25015,131,28
C25015,131,9
C25016,131,27
C25016,131,24
C25016,131,28
C25016,131,9
C25020,131,27
C25020,131,24
C25020,131,9
C25023,131,27
C25023,131,24
C25023,131,28
C25032,131,27
C25032,131,24
C25032,131,9
C25032A,131,27
C25032A,131,3
C25032A,131,16
C25032A,131,24
C25032B,131,27
C25032B,131,3
C25032B,131,16
C25032B,131,24
C25032C,131,27
C25032C,131,3
C25032C,131,16
C25032C,131,24
B25032D,132,27
B25032D,132,3
B25032D,132,16
B25032D,132,24
B25032E,132,27
B25032E,132,3
B25032E,132,16
B25032E,132,24
B25032F,132,27
B25032F,132,3
B25032F,132,16
B25032F,132,24
B25032G,132,27
B25032G,132,3
B25032G,132,16
B25032G,132,24
B25032H,132,27
B25032H,132,3
B25032H,132,16
B25032H,132,24
B25032I,132,27
B25032I,132,3
B25032I,132,16
B25032I,132,24
B25033,132,0
B25033,132,27
B25033,132,9
B25033,132,24
B25033,132,2
B25034,132,27
B25034,132,24
B25035,132,27
B25035,132,24
B25036,132,27
B25036,132,24
B25036,132,9
B25037,132,27
B25037,132,24
B25037,132,9
B25038,132,27
B25038,132,16
B25038,132,9
B25039,132,27
B25039,132,16
B25039,132,9
B25040,132,27
B25040,132,24
B25041,132,27
B25041,132,24
B25042,132,27
B25042,132,24
B25042,132,9
B25043,132,27
B25043,132,16
B25043,132,0
B25043,132,9
B25044,132,27
B25044,132,10
B25044,132,9
C25032D,132,27
C25032D,132,3
C25032D,132,16
C25032D,132,24
C25032E,132,27
C25032E,132,3
C25032E,132,16
C25032E,132,24
C25032F,132,27
C25032F,132,3
C25032F,132,16
C25032F,132,24
C25032G,132,27
C25032G,132,3
C25032G,132,16
C25032G,132,24
C25032H,132,27
C25032H,132,3
C25032H,132,16
C25032H,132,24
C25032I,132,27
C25032I,132,3
C25032I,132,16
C25032I,132,24
C25033,132,0
C25033,132,27
C25033,132,9
C25033,132,24
C25033,132,2
C25043,132,27
C25043,132,9
B25045,133,27
B25045,133,10
B25045,133,16
B25045,133,0
B25045,133,9
B25046,133,27
B25046,133,10
B25046,133,9
B25047,133,27
B25047,133,24
B25048,133,27
B25048,133,24
B25049,133,27
B25049,133,24
B25049,133,9
B25050,133,27
B25050,133,24
B25050,133,28
B25051,133,27
B25051,133,24
B25052,133,27
B25052,133,24
B25053,133,27
B25053,133,24
B25053,133,9
B25054,133,27
B25054,133,24
B25055,133,27
B25055,133,16
B25056,133,29
B25056,133,27
B25057,133,29
B25057,133,27
B25058,133,29
B25058,133,27
B25059,133,29
B25059,133,27
B25060,133,29
B25060,133,27
B25061,133,29
B25061,133,27
B25062,133,29
B25062,133,27
B25063,133,29
B25063,133,27
B25064,133,29
B25064,133,27
B25065,133,29
B25065,133,27
B25066,133,29
B25066,133,27
B25066,133,24
B25067,133,29
B25067,133,27
C25045,133,27
C25045,133,10
C25045,133,9
C25050,133,27
C25050,133,24
C25050,133,28
C25054,133,27
C25054,133,24
C25055,133,27
C25055,133,16
C25056,133,29
C25056,133,27
C25061,133,29
C25061,133,27
C25066,133,29
C25066,133,27
C25066,133,24
B25068,134,29
B25068,134,27
B25068,134,24
B25069,134,29
B25069,134,27
B25070,134,29
B25070,134,27
B25070,134,16
B25070,134,7
B25071,134,29
B25071,134,27
B25071,134,16
B25071,134,7
B25072,134,29
B25072,134,27
B25072,134,16
B25072,134,7
B25073,134,29
B25073,134,27
B25073,134,16
B25073,134,24
B25073,134,7
B25093,134,29
B25093,134,27
B25093,134,16
B25093,134,7
C25068,134,29
C25068,134,27
C25068,134,24
C25072,134,29
C25072,134,27
C25072,134,16
C25072,134,7
C25073,134,29
C25073,134,27
C25073,134,16
C25073,134,24
C25073,134,7
C25093,134,29
C25093,134,27
C25093,134,16
C25093,134,7
B25074,135,29
B25074,135,27
B25074,135,16
B25074,135,7
B25075,135,29
B25075,135,27
B25076,135,29
B25076,135,27
B25077,135,29
B25077,135,27
B25078,135,29
B25078,135,27
B25079,135,29
B25079,135,27
B25079,135,16
B25079,135,0
B25080,135,29
B25080,135,27
B25080,135,24
B25081,135,27
B25081,135,30
B25082,135,29
B25082,135,27
B25082,135,30
B25083,135,29
B25083,135,27
B25085,135,29
B25085,135,27
B25086,135,29
B25086,135,27
B25087,135,29
B25087,135,27
B25087,135,30
B25088,135,29
B25088,135,27
B25088,135,30
B25089,135,29
B25089,135,27
B25089,135,30
B25091,135,29
B25091,135,27
B25091,135,16
B25091,135,30
B25091,135,7
B25092,135,29
B25092,135,27
B25092,135,16
B25092,135,7
C25074,135,29
C25074,135,27
C25074,135,16
C25074,135,7
C25075,135,29
C25075,135,27
C25079,135,29
C25079,135,27
C25079,135,16
C25079,135,0
C25080,135,29
C25080,135,27
C25080,135,24
C25085,135,29
C25085,135,27
B25094,136,29
B25094,136,27
B25096,136,29
B25096,136,27
B25096,136,30
B25097,136,29
B25097,136,27
B25097,136,30
B25098,136,27
B25098,136,16
B25098,136,30
B25098,136,7
B25099,136,27
B25099,136,16
B25099,136,30
B25099,136,7
B25100,136,29
B25100,136,27
B25100,136,16
B25100,136,30
B25100,136,7
B25101,136,29
