table_id,sequence_number,topic_id
B22005H,98,3
B22005H,98,7
B22005I,98,19
B22005I,98,3
B22005I,98,7
B22007,98,19
B22007,98,17
B22007,98,18
B22007,98,7
B22008,98,19
B22008,98,7
B22008,98,10
B23001,99,1
B23001,99,17
B23001,99,2
B23002A,100,1
B23002A,100,3
B23002A,100,17
B23002A,100,2
B23002B,101,1
B23002B,101,3
B23002B,101,17
B23002B,101,2
B23002C,101,1
B23002C,101,3
B23002C,101,17
B23002C,101,2
B23002D,102,1
B23002D,102,3
B23002D,102,17
B23002D,102,2
B23002E,102,1
B23002E,102,3
B23002E,102,17
B23002E,102,2
B23002F,103,1
B23002F,103,3
B23002F,103,17
B23002F,103,2
B23002G,103,1
B23002G,103,3
B23002G,103,17
B23002G,103,2
B23002H,104,1
B23002H,104,3
B23002H,104,17
B23002H,104,2
B23002I,104,1
B23002I,104,3
B23002I,104,17
B23002I,104,2
B23003,104,1
B23003,104,17
B23003,104,8
B23004,105,21
B23004,105,1
B23004,105,17
B23006,105,13
B23006,105,17
B23007,105,7
B23007,105,18
B23007,105,17
B23007,105,8
B23008,105,7
B23008,105,17
B23008,105,8
B23009,105,7
B23009,105,18
B23009,105,17
B23009,105,8
B23010,106,7
B23010,106,17
B23010,106,8
B23013,106,1
B23013,106,17
B23013,106,2
B23018,106,17
B23018,106,2
B23020,106,17
B23022,106,17
B23022,106,2
B24010,108,17
B24010,108,2
B24010A,109,3
B24010A,109,17
B24010A,109,2
B24010B,109,3
B24010B,109,17
B24010B,109,2
B24010C,110,3
B24010C,110,17
B24010C,110,2
B24010D,110,3
B24010D,110,17
B24010D,110,2
B24010E,110,3
B24010E,110,17
B24010E,110,2
B24010F,111,3
B24010F,111,17
B24010F,111,2
B24010G,111,3
B24010G,111,17
B24010G,111,2
B24010H,111,3
B24010H,111,17
B24010H,111,2
B24010I,112,3
B24010I,112,17
B24010I,112,2
B24011,112,17
B24011,112,10
B24012,112,2
B24012,112,17
B24012,112,10
B24020,114,17
B24020,114,2
B24021,115,17
B24021,115,10
B24022,115,2
B24022,115,17
B24022,115,10
B24030,116,17
B24030,116,2
B24031,117,17
B24031,117,10
B24032,117,2
B24032,117,17
B24032,117,10
B24040,118,17
B24040,118,2
B24041,119,17
B24041,119,10
B24042,119,2
B24042,119,17
B24042,119,10
B24050,120,17
B24060,122,17
B24070,124,17
B24080,125,17
B24080,125,2
B24081,125,17
B24081,125,10
B24082,125,2
B24082,125,17
B24082,125,10
B24090,125,17
B24090,125,2
B24091,125,17
B24091,125,10
B24092,125,2
B24092,125,17
B24092,125,10
B24121,128,17
B24121,128,10
B24122,131,17
B24122,131,10
B24123,134,17
B24123,134,10
B24124,137,17
B24125,140,17
B24126,143,17
B25001,144,26
B25002,144,26
B25002,144,27
B25003,144,26
B25003,144,15
B25003A,144,26
B25003A,144,3
B25003A,144,7
B25003A,144,15
B25003B,144,26
B25003B,144,3
B25003B,144,7
B25003B,144,15
B25003C,144,26
B25003C,144,3
B25003C,144,7
B25003C,144,15
B25003D,144,26
B25003D,144,3
B25003D,144,7
B25003D,144,15
B25003E,144,26
B25003E,144,3
B25003E,144,7
B25003E,144,15
B25003F,144,26
B25003F,144,3
B25003F,144,7
B25003F,144,15
B25003G,144,26
B25003G,144,3
B25003G,144,7
B25003G,144,15
B25003H,144,26
B25003H,144,3
B25003H,144,7
B25003H,144,15
B25003I,144,26
B25003I,144,3
B25003I,144,7
B25003I,144,15
B25004,144,26
B25004,144,27
B25005,144,26
B25005,144,27
B25006,144,26
B25006,144,3
B25006,144,7
B25007,144,26
B25007,144,7
B25007,144,1
B25007,144,15
B25008,144,26
B25008,144,15
B25008,144,1
B25008,144,2
B25009,144,26
B25009,144,7
B25009,144,15
B25010,144,26
B25010,144,7
B25010,144,15
B25011,144,26
B25011,144,7
B25011,144,15
B25012,144,26
B25012,144,18
B25012,144,7
B25012,144,8
B25012,144,15
B25013,144,26
B25013,144,13
B25013,144,7
B25013,144,15
B25014,144,26
B25014,144,27
B25014,144,15
B25014A,144,26
B25014A,144,3
B25014A,144,7
B25014A,144,27
B25014B,144,26
B25014B,144,3
B25014B,144,7
B25014B,144,27
B25014C,144,26
B25014C,144,3
B25014C,144,7
B25014C,144,27
B25014D,144,26
B25014D,144,3
B25014D,144,7
B25014D,144,27
B25014E,144,26
B25014E,144,3
B25014E,144,7
B25014E,144,27
B25014F,144,26
B25014F,144,3
B25014F,144,7
B25014F,144,27
B25014G,144,26
B25014G,144,3
B25014G,144,7
B25014G,144,27
B25014H,144,26
B25014H,144,3
B25014H,144,7
B25014H,144,27
B25014I,144,26
B25014I,144,3
B25014I,144,7
B25014I,144,27
B25015,145,26
B25015,145,7
B25015,145,1
B25015,145,27
B25015,145,15
B25016,145,26
B25016,145,23
B25016,145,27
B25016,145,15
B25017,145,26
B25017,145,23
B25018,145,26
B25018,145,23
B25019,145,26
B25019,145,23
B25020,145,26
B25020,145,23
B25020,145,15
B25021,145,26
B25021,145,23
B25021,145,15
B25022,145,26
B25022,145,23
B25022,145,15
B25023,145,26
B25023,145,23
B25023,145,27
B25024,145,26
B25024,145,23
B25026,145,26
B25026,145,2
B25026,145,7
B25026,145,1
B25026,145,15
B25027,145,26
B25027,145,7
B25027,145,1
B25027,145,28
B25032,145,26
B25032,145,23
B25032,145,15
B25032A,145,26
B25032A,145,3
B25032A,145,7
B25032A,145,23
B25032B,146,26
B25032B,146,3
B25032B,146,7
B25032B,146,23
B25032C,146,26
B25032C,146,3
B25032C,146,7
B25032C,146,23
B25032D,146,26
B25032D,146,3
B25032D,146,7
B25032D,146,23
B25032E,146,26
B25032E,146,3
B25032E,146,7
B25032E,146,23
B25032F,146,26
B25032F,146,3
B25032F,146,7
B25032F,146,23
B25032G,146,26
B25032G,146,3
B25032G,146,7
B25032G,146,23
B25032H,146,26
B25032H,146,3
B25032H,146,7
B25032H,146,23
B25032I,146,26
B25032I,146,3
B25032I,146,7
B25032I,146,23
B25033,146,1
B25033,146,26
B25033,146,15
B25033,146,23
B25033,146,2
B25034,146,26
B25034,146,23
B25035,146,26
B25035,146,23
B25036,146,26
B25036,146,23
B25036,146,15
B25037,146,26
B25037,146,23
B25037,146,15
B25038,146,26
B25038,146,7
B25038,146,15
B25039,146,26
B25039,146,7
B25039,146,15
B25040,146,26
B25040,146,23
B25041,146,26
B25041,146,23
B25042,146,26
B25042,146,23
B25042,146,15
B25043,147,26
B25043,147,7
B25043,147,1
B25043,147,15
B25044,147,26
B25044,147,16
B25044,147,15
B25045,147,26
B25045,147,16
B25045,147,7
B25045,147,1
B25045,147,15
B25046,147,26
B25046,147,16
B25046,147,15
B25047,147,26
B25047,147,23
B25048,147,26
B25048,147,23
B25049,147,26
B25049,147,23
B25049,147,15
B25050,147,26
B25050,147,23
B25050,147,27
B25051,147,26
B25051,147,23
B25052,147,26
B25052,147,23
B25053,147,26
B25053,147,23
B25053,147,15
B25054,147,26
B25054,147,23
B25055,147,26
B25055,147,7
B25056,147,29
B25056,147,26
B25057,147,29
B25057,147,26
B25058,147,29
B25058,147,26
B25059,147,29
B25059,147,26
B25060,147,29
B25060,147,26
B25061,147,29
B25061,147,26
B25062,147,29
B25062,147,26
B25063,147,29
B25063,147,26
B25064,147,29
B25064,147,26
B25065,147,29
B25065,147,26
B25066,148,29
B25066,148,26
B25066,148,23
B25067,148,29
B25067,148,26
B25068,148,29
B25068,148,26
B25068,148,23
B25069,148,29
B25069,148,26
B25070,148,29
B25070,148,26
B25070,148,7
B25070,148,10
B25071,148,29
B25071,148,26
B25071,148,7
B25071,148,10
B25072,148,29
B25072,148,26
B25072,148,7
B25072,148,10
B25073,148,29
B25073,148,26
B25073,148,7
B25073,148,23
B25073,148,10
B25074,150,29
B25074,150,26
B25074,150,7
B25074,150,10
B25075,150,29
B25075,150,26
B25076,150,29
B25076,150,26
B25077,150,29
B25077,150,26
B25078,150,29
B25078,150,26
B25079,150,29
B25079,150,26
B25079,150,7
B25079,150,1
B25080,150,29
B25080,150,26
B25080,150,23
B25081,150,26
B25081,150,28
B25082,150,29
B25082,150,26
B25082,150,28
B25083,150,29
B25083,150,26
B25085,150,29
B25085,150,26
B25086,150,29
B25086,150,26
B25087,150,29
B25087,150,26
B25087,150,28
B25088,150,29
B25088,150,26
B25088,150,28
B25089,150,29
B25089,150,26
B25089,150,28
B25091,150,29
B25091,150,26
B25091,150,7
B25091,150,28
B25091,150,10
B25092,150,29
B25092,150,26
B25092,150,7
B25092,150,10
B25093,149,29
B25093,149,26
B25093,149,7
B25093,149,10
B25094,149,29
B25094,149,26
B25095,149,29
B25095,149,26
B25095,149,7
B25095,149,10
B25096,149,29
B25096,149,26
B25096,149,28
B25097,149,29
B25097,149,26
B25097,149,28
B25098,149,26
B25098,149,7
B25098,149,28
B25098,149,10
B25099,149,26
B25099,149,7
B25099,149,28
B25099,149,10
B25100,149,29
B25100,149,26
B25100,149,7
B25100,149,28
B25100,149,10
B25101,151,29
B25101,151,26
B25101,151,7
B25101,151,28
B25101,151,10
B25102,151,29
B25102,151,26
B25102,151,28
B25103,151,29
B25103,151,26
B25103,151,28
B25104,151,29
B25104,151,26
B25105,151,29
B25105,151,26
B25106,151,29
B25106,151,26
B25106,151,15
B25106,151,7
B25106,151,10
B25107,151,29
B25107,151,26
B25107,151,23
B25108,151,29
B25108,151,26
B25108,151,23
B25109,151,29
B25109,151,26
B25109,151,7
B25109,151,15
B25110,151,29
B25110,151,26
B25110,151,7
B25110,151,15
B25111,151,29
B25111,151,26
B25111,151,23
B25112,151,29
B25112,151,26
B25112,151,23
B25113,151,29
B25113,151,26
B25113,151,7
B25113,151,15
B25114,151,29
B25114,151,26
B25114,151,7
B25114,151,15
B25115,151,26
B25115,151,7
B25115,151,8
B25115,151,15
B25116,152,26
B25116,152,7
B25116,152,1
B25116,152,15
B25117,152,26
B25117,152,23
B25117,152,15
B25118,152,26
B25118,152,15
B25118,152,7
B25118,152,10
B25119,152,26
B25119,152,15
B25119,152,7
B25119,152,10
B25120,152,26
B25120,152,15
B25120,152,7
B25120,152,28
B25120,152,10
B25121,152,29
B25121,152,26
B25121,152,7
B25121,152,10
B25122,153,29
B25122,153,26
B25122,153,7
B25122,153,10
B25123,153,26
B25123,153,15
B26001,154,30
B98001,164,0
B98002,164,0
B98002,164,30
B98011,164,0
B98012,164,0
B98012,164,1
B98012,164,2
B98013,164,0
B98013,164,1
B98013,164,3
B98013,164,2
B98014,164,0
B98014,164,30
B98021,164,0
B98022,164,0
B98022,164,30
B98031,164,0
B98032,164,0
B99011,176,0
B99012,176,0
B99021,176,0
B99021,176,3
B99031,176,0
B99031,176,3
B99051,176,0
B99051,176,6
B99052,165,0
B99052PR,176,0
B99061,176,0
B99061,176,5
B99071,176,0
B99072,176,0
B99080,176,0
B99080,176,16
B99080,176,17
B99081,176,0
B99081,176,16
B99081,176,17
B99082,176,0
B99082,176,27
B99083,176,0
B99083,176,16
B99083,176,17
B99084,176,0
B99084,176,16
B99084,176,17
B99085,176,0
B99085,176,16
B99085,176,17
B99086,11,0
B99086,11,16
B99086,11,17
B99087,11,0
B99087,11,16
B99087,11,17
B99088,11,0
B99088,11,16
B99088,11,17
B99089,11,0
B99089,11,16
B99089,11,17
B99092,176,0
B99102,176,0
B99102,176,22
B99102,176,8
B99103,176,0
B99103,176,22
B99103,176,8
B99104,176,0
B99104,176,22
B99104,176,8
B99121,176,0
B99121,176,12
B99131,176,0
B99131,176,12
B99132,176,0
B99141,176,0
B99141,176,13
B99142,176,0
B99142,176,13
B99151,176,0
B99151,176,13
B99161,176,0
B99161,176,11
B99162,176,0
B99162,176,11
B99163,176,0
B99171,176,0
B99171,176,9
B99172,176,0
B99172,176,9
B99172,176,7
B99191,176,0
B99191,176,10
B99192,176,0
B99192,176,7
B99192,176,10
B99193,176,0
B99193,176,7
B99193,176,10
B99194,176,0
B99194,176,7
B99194,176,10
B99201,176,0
B99201,176,10
B99211,176,0
B99211,176,25
B99212,176,0
B99212,176,25
B99221,176,0
B99221,176,19
B99231,176,0
B99231,176,17
B99232,176,0
B99232,176,17
B99233,166,0
B99233,166,17
B99234,166,0
B99234,166,17
B99241,166,0
B99241,166,17
B99242,166,0
B99242,166,17
B99243,166,0
B99243,166,17
B99244,166,0
B99244,166,17
B99245,166,0
B99245,166,17
B99246,166,0
B99246,166,17
B992510,166,0
B992510,166,23
B992511,166,0
B992511,166,23
B992512,166,0
B992512,166,16
B992513,166,0
B992514,166,0
B992515,166,0
B992515,166,29
B992516,166,0
B992516,166,29
B992518,166,0
B992518,166,29
B992519,166,0
B992519,166,29
B99252,166,0
B99252,166,15
B992520,166,0
B992520,166,29
B992521,166,0
B992521,166,28
B992522,166,0
B992522,166,29
B992522,166,28
B992523,166,0
B992523,166,29
B99253,166,0
B99253,166,27
B99254,166,0
B99254,166,23
B99255,166,0
B99255,166,23
B99256,166,0
B99256,166,23
B99257,166,0
B99257,166,7
B99257,166,15
B99258,166,0
B99258,166,23
B99259,166,0
B99259,166,23
C01001A,13,1
C01001A,13,3
C01001A,13,2
C01001B,13,1
C01001B,13,3
C01001B,13,2
C01001C,13,1
C01001C,13,3
C01001C,13,2
C01001D,13,1
C01001D,13,3
C01001D,13,2
C01001E,14,1
C01001E,14,3
C01001E,14,2
C01001F,14,1
C01001F,14,3
C01001F,14,2
C01001G,14,1
C01001G,14,3
C01001G,14,2
C01001H,14,1
C01001H,14,3
C01001H,14,2
C01001I,14,1
C01001I,14,3
C01001I,14,2
C02003,15,3
C02005,15,3
C02006,15,3
C02007,15,3
C03001,16,3
C03002,16,3
C04001,17,4
C04002,18,4
C04003,19,4
C04004,20,4
C04005,21,4
C04006,22,4
C04007,22,4
C05001,23,5
C05001,23,6
C05002,169,5
C05003,169,5
C05003,169,1
C05003,169,2
C05003A,169,5
C05003A,169,1
C05003A,169,3
C05003A,169,2
C05003B,169,5
C05003B,169,1
C05003B,169,3
C05003B,169,2
C05003C,169,5
C05003C,169,1
C05003C,169,3
C05003C,169,2
C05003D,169,5
C05003D,169,1
C05003D,169,3
C05003D,169,2
C05003E,170,5
C05003E,170,1
C05003E,170,3
C05003E,170,2
C05003F,170,5
C05003F,170,1
C05003F,170,3
C05003F,170,2
C05003G,170,5
C05003G,170,1
C05003G,170,3
C05003G,170,2
C05003H,170,5
C05003H,170,1
C05003H,170,3
C05003H,170,2
C05003I,170,5
C05003I,170,1
C05003I,170,3
C05003I,170,2
C05005,24,5
C05005PR,170,5
C05006,25,5
C05007,26,5
C05007,26,6
C05008,27,5
C05008,27,2
C05009,27,5
C05009,27,7
C05009,27,8
C05010,27,5
C05010,27,9
C05010,27,7
C05010,27,8
C05010,27,10
C06001,28,5
C06001,28,1
C06001PR,171,5
C06001PR,171,1
C06003,28,5
C06003,28,2
C06003PR,171,5
C06003PR,171,2
C06007,29,5
C06007,29,11
C06007PR,172,5
C06007PR,172,11
C06008,29,12
C06008,29,5
C06008PR,172,12
C06008PR,172,5
C06010PR,171,5
C06010PR,171,10
C07001,30,1
C07001,30,14
C07001PR,173,1
C07001PR,173,14
C07008,31,12
C07008,31,14
C07008PR,174,12
C07008PR,174,14
C07201,32,14
C07201PR,175,14
C07202,32,14
C07203,32,14
C07204,32,14
C07204PR,175,14
C07401,1,1
C07401,1,14
C07401PR,167,1
C07401PR,167,14
C07408,2,12
C07408,2,14
C07408PR,168,12
C07408PR,168,14
C08006,33,16
C08006,33,17
C08007,33,16
C08007,33,17
C08011,33,16
C08011,33,17
C08012,34,16
C08012,34,17
C08014,34,16
C08014,34,17
C08016,34,16
C08016,34,17
C08017,34,16
C08017,34,17
C08018,34,16
C08018,34,17
C08101,35,1
C08101,35,16
C08101,35,17
C08105A,35,16
C08105A,35,17
C08105A,35,3
C08105B,35,16
C08105B,35,17
C08105B,35,3
C08105C,35,16
C08105C,35,17
C08105C,35,3
C08105D,35,16
C08105D,35,17
C08105D,35,3
C08105E,35,16
C08105E,35,17
C08105E,35,3
C08105F,35,16
C08105F,35,17
C08105F,35,3
C08105G,35,16
C08105G,35,17
C08105G,35,3
C08105H,35,16
C08105H,35,17
C08105H,35,3
C08105I,35,16
C08105I,35,17
C08105I,35,3
C08111,36,16
C08111,36,17
C08111,36,6
C08113,36,16
C08113,36,17
C08113,36,11
C08119,37,16
C08119,37,17
C08119,37,10
C08122,37,17
C08122,37,16
C08122,37,9
C08124,38,16
C08124,38,17
C08126,39,16
C08126,39,17
C08128,38,16
C08128,38,17
C08130,40,16
C08130,40,17
C08132,40,16
C08132,40,17
C08133,40,16
C08133,40,17
C08134,41,16
C08134,41,17
C08136,41,16
C08136,41,17
C08137,41,16
C08137,41,17
C08137,41,15
C08141,42,16
C08141,42,17
C08201,42,16
C08201,42,7
C08202,42,17
C08202,42,16
C08202,42,7
C08203,42,17
C08203,42,16
C08203,42,7
C08301,42,16
C08301,42,17
C08302,43,16
C08302,43,17
C08303,43,16
C08303,43,17
C08406,3,16
C08406,3,17
C08412,3,16
C08412,3,17
C08501,4,1
C08501,4,16
C08501,4,17
C08505A,4,16
C08505A,4,17
C08505A,4,3
C08505B,4,16
C08505B,4,17
C08505B,4,3
C08505C,4,16
C08505C,4,17
C08505C,4,3
C08505D,4,16
C08505D,4,17
C08505D,4,3
C08505E,4,16
C08505E,4,17
C08505E,4,3
C08505F,4,16
C08505F,4,17
C08505F,4,3
C08505G,4,16
C08505G,4,17
C08505G,4,3
C08505H,4,16
C08505H,4,17
C08505H,4,3
C08505I,4,16
C08505I,4,17
C08505I,4,3
C08511,3,16
C08511,3,17
C08511,3,6
C08513,5,16
C08513,5,17
C08513,5,11
C08519,5,16
C08519,5,17
C08519,5,10
C08522,6,17
C08522,6,16
C08522,6,9
C08524,6,16
C08524,6,17
C08526,7,16
C08526,7,17
C08528,8,16
C08528,8,17
C08532,8,16
C08532,8,17
C08534,9,16
C08534,9,17
C08536,9,16
C08536,9,17
C08537,9,16
C08537,9,17
C08537,9,15
C08541,10,16
C08541,10,17
C08601,10,16
C08601,10,17
C08602,10,16
C08602,10,17
C08603,10,16
C08603,10,17
C09008,44,7
C09008,44,8
C09016,44,7
C09016,44,8
C09016,44,20
C11001A,46,3
C11001A,46,7
C11001B,46,3
C11001B,46,7
C11001C,46,3
C11001C,46,7
C11001D,46,3
C11001D,46,7
C11001E,46,3
C11001E,46,7
C11001F,46,3
C11001F,46,7
C11001G,46,3
C11001G,46,7
C11001H,46,3
C11001H,46,7
C11001I,46,3
C11001I,46,7
C11002A,47,3
C11002A,47,7
C11002B,47,3
C11002B,47,7
C11002C,47,3
C11002C,47,7
C11002D,47,3
C11002D,47,7
C11002E,47,3
C11002E,47,7
C11002F,47,3
C11002F,47,7
C11002G,47,3
C11002G,47,7
C11002H,47,3
C11002H,47,7
C11002I,47,3
C11002I,47,7
C11005,47,7
C11005,47,8
C11010,46,1
C11010,46,7
C11010,46,2
C11013,46,7
C11014,46,7
C11016,48,7
C12002,50,12
C12002,50,1
C12002,50,2
C12002A,50,12
C12002A,50,3
C12002B,50,12
C12002B,50,3
C12002C,50,12
C12002C,50,3
C12002D,50,12
C12002D,50,3
C12002E,50,12
C12002E,50,3
C12002F,50,12
C12002F,50,3
C12002G,50,12
C12002G,50,3
C12002H,50,12
C12002H,50,3
C12002I,50,12
C12002I,50,3
C13004,52,12
C13004,52,24
C14002,53,13
C14003,53,1
C14003,53,13
C14005,54,13
C14005,54,17
C14005,54,2
C14006,54,13
C14006,54,9
C14007A,54,13
C14007A,54,3
C14007B,54,13
C14007B,54,3
C14007C,54,13
C14007C,54,3
C14007D,54,13
C14007D,54,3
C14007E,54,13
C14007E,54,3
C14007F,54,13
C14007F,54,3
C14007G,55,13
C14007G,55,3
C14007H,55,13
C14007H,55,3
C14007I,55,13
C14007I,55,3
C15001,56,1
C15001,56,13
C15001,56,2
C15002,56,13
C15002,56,2
C15002A,56,13
C15002A,56,3
C15002A,56,2
C15002B,57,13
C15002B,57,3
C15002B,57,2
C15002C,57,13
C15002C,57,3
C15002C,57,2
C15002D,57,13
C15002D,57,3
C15002D,57,2
C15002E,57,13
C15002E,57,3
C15002E,57,2
C15002F,57,13
C15002F,57,3
C15002F,57,2
C15002G,57,13
C15002G,57,3
C15002G,57,2
C15002H,57,13
C15002H,57,3
C15002H,57,2
C15002I,57,13
C15002I,57,3
C15002I,57,2
C16001,59,11
C16003,60,1
C16003,60,7
C16003,60,11
C16004,60,1
C16004,60,11
C16005,60,5
C16005,60,11
C16006,59,3
C16006,59,11
C16007,61,1
C16007,61,11
C16008,61,6
C16008,61,11
C16009,61,9
C16009,61,11
C16010,61,13
C16010,61,17
C16010,61,11
C17001,62,1
C17001,62,9
C17001,62,2
C17001A,62,1
C17001A,62,3
C17001A,62,9
C17001A,62,2
C17001B,62,1
C17001B,62,3
C17001B,62,9
C17001B,62,2
C17001C,63,1
C17001C,63,3
C17001C,63,9
C17001C,63,2
C17001D,63,1
C17001D,63,3
C17001D,63,9
C17001D,63,2
C17001E,63,1
C17001E,63,3
C17001E,63,9
C17001E,63,2
C17001F,64,1
C17001F,64,3
C17001F,64,9
C17001F,64,2
C17001G,64,1
C17001G,64,3
C17001G,64,9
C17001G,64,2
C17001H,64,1
C17001H,64,3
C17001H,64,9
C17001H,64,2
C17001I,65,1
C17001I,65,3
C17001I,65,9
C17001I,65,2
C17002,65,9
C17002,65,10
C17003,65,13
C17003,65,9
C17004,65,17
C17004,65,9
C17006,65,7
C17006,65,18
C17006,65,9
C17006,65,8
C17007,66,9
C17007,66,2
C17009,66,17
C17009,66,9
C17010,66,7
C17010,66,18
C17010,66,9
C17010,66,8
C17010A,66,7
C17010A,66,18
C17010A,66,9
C17010A,66,8
C17010A,66,3
C17010B,67,7
C17010B,67,18
C17010B,67,9
C17010B,67,8
C17010B,67,3
C17010C,67,7
C17010C,67,18
C17010C,67,9
C17010C,67,8
C17010C,67,3
C17010D,67,7
C17010D,67,18
C17010D,67,3
C17010D,67,9
C17010D,67,8
C17010E,67,7
C17010E,67,18
C17010E,67,9
C17010E,67,8
C17010E,67,3
C17010F,68,7
C17010F,68,18
C17010F,68,3
C17010F,68,9
C17010F,68,8
C17010G,68,7
C17010G,68,18
C17010G,68,3
C17010G,68,9
C17010G,68,8
C17010H,68,7
C17010H,68,18
C17010H,68,9
C17010H,68,8
C17010H,68,3
C17010I,68,7
C17010I,68,18
C17010I,68,9
C17010I,68,8
C17010I,68,3
C17012,68,7
C17012,68,9
C17012,68,8
C17013,69,7
C17013,69,9
C17014,69,7
C17014,69,17
C17014,69,9
C17015,69,19
C17015,69,7
C17015,69,9
C17015,69,10
C17016,69,7
C17016,69,17
C17016,69,9
C17017,70,7
C17017,70,9
C17018,70,7
C17018,70,13
C17018,70,9
C17019,70,7
C17019,70,9
C17019,70,15
C17020A,70,1
C17020A,70,3
C17020A,70,9
C17020B,70,1
C17020B,70,3
C17020B,70,9
C17020C,70,1
C17020C,70,3
C17020C,70,9
C17020D,71,1
C17020D,71,3
C17020D,71,9
C17020E,71,1
C17020E,71,3
C17020E,71,9
C17020F,71,1
C17020F,71,3
C17020F,71,9
C17020G,71,1
C17020G,71,3
C17020G,71,9
C17020H,71,1
C17020H,71,3
C17020H,71,9
C17020I,71,1
C17020I,71,3
C17020I,71,9
C17021,71,7
C17021,71,9
C17022,72,7
C17022,72,18
C17022,72,9
C17022,72,10
C17023,72,7
C17023,72,9
C17023,72,8
C17024,73,1
C17024,73,9
C17024,73,10
C17025,73,5
C17025,73,9
C17026,73,7
C17026,73,9
C17026,73,10
C19001,78,7
C19001,78,10
C19001A,78,3
C19001A,78,7
C19001A,78,10
C19001B,78,3
C19001B,78,7
C19001B,78,10
C19001C,79,3
C19001C,79,7
C19001C,79,10
C19001D,79,3
C19001D,79,7
C19001D,79,10
C19001E,79,3
C19001E,79,7
C19001E,79,10
C19001F,79,3
C19001F,79,7
C19001F,79,10
C19001G,79,3
C19001G,79,7
C19001G,79,10
C19001H,79,3
C19001H,79,7
C19001H,79,10
C19001I,79,3
C19001I,79,7
C19001I,79,10
C19037,78,7
C19037,78,10
C19037A,80,3
C19037A,80,7
C19037A,80,10
C19037B,80,3
C19037B,80,7
C19037B,80,10
C19037C,81,3
C19037C,81,7
C19037C,81,10
C19037D,81,3
C19037D,81,7
C19037D,81,10
C19037E,82,3
C19037E,82,7
C19037E,82,10
C19037F,82,3
C19037F,82,7
C19037F,82,10
C19037G,83,3
C19037G,83,7
C19037G,83,10
C19037H,83,3
C19037H,83,7
C19037H,83,10
C19037I,84,3
C19037I,84,7
C19037I,84,10
C19101,84,7
C19101,84,10
C19101A,84,3
C19101A,84,7
C19101A,84,10
C19101B,85,3
C19101B,85,7
C19101B,85,10
C19101C,85,3
C19101C,85,7
C19101C,85,10
C19101D,85,3
C19101D,85,7
C19101D,85,10
C19101E,85,3
C19101E,85,7
C19101E,85,10
C19101F,85,3
C19101F,85,7
C19101F,85,10
C19101G,85,3
C19101G,85,7
C19101G,85,10
C19101H,85,3
C19101H,85,7
C19101H,85,10
C19101I,85,3
C19101I,85,7
C19101I,85,10
C19131,86,18
C19131,86,7
C19131,86,8
C19131,86,10
C19201,87,7
C19201,87,10
C20005,88,2
C20005,88,17
C20005,88,10
C20005A,89,2
C20005A,89,17
C20005A,89,3
C20005A,89,10
C20005B,90,2
C20005B,90,17
C20005B,90,3
C20005B,90,10
C20005C,90,2
C20005C,90,3
C20005C,90,17
C20005C,90,10
C20005D,91,2
C20005D,91,3
C20005D,91,17
C20005D,91,10
C20005E,92,2
C20005E,92,17
C20005E,92,3
C20005E,92,10
C20005F,92,2
C20005F,92,3
C20005F,92,17
C20005F,92,10
C20005G,93,2
C20005G,93,3
C20005G,93,17
C20005G,93,10
C20005H,94,2
C20005H,94,17
C20005H,94,3
C20005H,94,10
C20005I,94,2
C20005I,94,17
C20005I,94,3
C20005I,94,10
C21001A,95,1
C21001A,95,3
C21001A,95,25
C21001A,95,2
C21001B,95,1
C21001B,95,3
C21001B,95,25
C21001B,95,2
C21001C,95,1
C21001C,95,3
C21001C,95,25
C21001C,95,2
C21001D,95,1
C21001D,95,3
C21001D,95,25
C21001D,95,2
C21001E,96,1
C21001E,96,3
C21001E,96,25
C21001E,96,2
C21001F,96,1
C21001F,96,3
C21001F,96,25
C21001F,96,2
C21001G,96,1
C21001G,96,3
C21001G,96,25
C21001G,96,2
C21001H,96,1
C21001H,96,3
C21001H,96,25
C21001H,96,2
C21001I,96,1
C21001I,96,3
C21001I,96,25
C21001I,96,2
C21005,97,17
C21005,97,25
C22001,98,19
C22001,98,7
C22002,98,19
C22002,98,7
C22002,98,8
C22007,98,19
C22007,98,17
C22007,98,18
C22007,98,7
C23001,100,1
C23001,100,17
C23001,100,2
C23002A,100,1
C23002A,100,3
C23002A,100,17
C23002A,100,2
C23002B,101,1
C23002B,101,3
C23002B,101,17
C23002B,101,2
C23002C,101,1
C23002C,101,3
C23002C,101,17
C23002C,101,2
C23002D,102,1
C23002D,102,3
C23002D,102,17
C23002D,102,2
C23002E,102,1
C23002E,102,3
C23002E,102,17
C23002E,102,2
C23002F,103,1
C23002F,103,3
C23002F,103,17
C23002F,103,2
C23002G,103,1
C23002G,103,3
C23002G,103,17
C23002G,103,2
C23002H,104,1
C23002H,104,3
C23002H,104,17
C23002H,104,2
C23002I,104,1
C23002I,104,3
C23002I,104,17
C23002I,104,2
C23004,105,21
C23004,105,17
C23007,105,7
C23007,105,18
C23007,105,17
C23007,105,8
C23008,105,7
C23008,105,17
C23008,105,8
C23022,106,17
C23022,106,2
C24010,109,17
C24010,109,2
C24010A,109,3
C24010A,109,17
C24010A,109,2
C24010B,109,3
C24010B,109,17
C24010B,109,2
C24010C,110,3
C24010C,110,17
C24010C,110,2
C24010D,110,3
C24010D,110,17
