table_id,sequence_number,topic_id
B17010C,74,7
B17010C,74,1
B17010C,74,18
B17010C,74,9
B17010C,74,8
C17010C,75,7
C17010C,75,18
C17010C,75,9
C17010C,75,8
C17010C,75,3
B17010D,74,3
B17010D,74,7
B17010D,74,1
B17010D,74,18
B17010D,74,9
B17010D,74,8
C17010D,75,7
C17010D,75,18
C17010D,75,3
C17010D,75,9
C17010D,75,8
B17010E,74,3
B17010E,74,7
B17010E,74,1
B17010E,74,18
B17010E,74,9
B17010E,74,8
C17010E,75,7
C17010E,75,18
C17010E,75,9
C17010E,75,8
C17010E,75,3
B17010F,74,3
B17010F,74,7
B17010F,74,1
B17010F,74,18
B17010F,74,9
B17010F,74,8
C17010F,75,7
C17010F,75,18
C17010F,75,3
C17010F,75,9
C17010F,75,8
B17010G,74,3
B17010G,74,7
B17010G,74,1
B17010G,74,18
B17010G,74,9
B17010G,74,8
C17010G,75,7
C17010G,75,18
C17010G,75,3
C17010G,75,9
C17010G,75,8
B17010H,75,3
B17010H,75,7
B17010H,75,1
B17010H,75,18
B17010H,75,9
B17010H,75,8
C17010H,75,7
C17010H,75,18
C17010H,75,9
C17010H,75,8
C17010H,75,3
B17010I,75,3
B17010I,75,7
B17010I,75,1
B17010I,75,18
B17010I,75,9
B17010I,75,8
C17010I,76,7
C17010I,76,18
C17010I,76,9
C17010I,76,8
C17010I,76,3
B17011,76,7
B17011,76,18
B17011,76,9
B17011,76,10
B17012,76,7
B17012,76,9
B17012,76,8
C17012,76,7
C17012,76,9
C17012,76,8
B17013,76,7
B17013,76,9
C17013,76,7
C17013,76,9
B17014,76,7
B17014,76,17
B17014,76,9
C17014,76,7
C17014,76,17
C17014,76,9
B17015,76,19
B17015,76,7
B17015,76,18
B17015,76,9
B17015,76,10
C17015,76,19
C17015,76,7
C17015,76,9
C17015,76,10
B17016,77,7
B17016,77,17
B17016,77,18
B17016,77,9
C17016,77,7
C17016,77,17
C17016,77,9
B17017,77,7
B17017,77,1
B17017,77,9
C17017,77,7
C17017,77,9
B17018,77,7
B17018,77,13
B17018,77,9
C17018,77,7
C17018,77,13
C17018,77,9
B17019,77,7
B17019,77,9
B17019,77,15
C17019,77,7
C17019,77,9
C17019,77,15
B17020A,77,1
B17020A,77,3
B17020A,77,9
C17020A,78,1
C17020A,78,3
C17020A,78,9
B17020B,77,1
B17020B,77,3
B17020B,77,9
C17020B,78,1
C17020B,78,3
C17020B,78,9
B17020C,78,1
B17020C,78,3
B17020C,78,9
C17020C,78,1
C17020C,78,3
C17020C,78,9
B17020D,78,1
B17020D,78,3
B17020D,78,9
C17020D,78,1
C17020D,78,3
C17020D,78,9
B17020E,78,1
B17020E,78,3
B17020E,78,9
C17020E,78,1
C17020E,78,3
C17020E,78,9
B17020F,78,1
B17020F,78,3
B17020F,78,9
C17020F,78,1
C17020F,78,3
C17020F,78,9
B17020G,78,1
B17020G,78,3
B17020G,78,9
C17020G,78,1
C17020G,78,3
C17020G,78,9
B17020H,78,1
B17020H,78,3
B17020H,78,9
C17020H,78,1
C17020H,78,3
C17020H,78,9
B17020I,78,1
B17020I,78,3
B17020I,78,9
C17020I,78,1
C17020I,78,3
C17020I,78,9
B17021,78,7
B17021,78,9
C17021,79,7
C17021,79,9
B17022,79,7
B17022,79,1
B17022,79,18
B17022,79,9
B17022,79,10
B17022,79,8
C17022,79,7
C17022,79,18
C17022,79,9
C17022,79,10
B17023,79,7
B17023,79,9
B17023,79,8
C17023,79,7
C17023,79,9
C17023,79,8
B17024,80,1
B17024,80,9
B17024,80,10
C17024,80,1
C17024,80,9
C17024,80,10
B17025,80,5
B17025,80,9
C17025,80,5
C17025,80,9
B17026,80,7
B17026,80,9
B17026,80,10
C17026,80,7
C17026,80,9
C17026,80,10
B18101,81,1
B18101,81,23
B18101,81,2
C18101,81,1
C18101,81,23
C18101,81,2
B18101A,81,1
B18101A,81,3
B18101A,81,23
B18101B,81,1
B18101B,81,3
B18101B,81,23
B18101C,81,1
B18101C,81,3
B18101C,81,23
B18101D,81,1
B18101D,81,3
B18101D,81,23
B18101E,81,1
B18101E,81,3
B18101E,81,23
B18101F,81,1
B18101F,81,3
B18101F,81,23
B18101G,81,1
B18101G,81,3
B18101G,81,23
B18101H,81,1
B18101H,81,3
B18101H,81,23
B18101I,81,1
B18101I,81,3
B18101I,81,23
B18102,81,1
B18102,81,23
B18102,81,2
C18102,81,1
C18102,81,23
C18102,81,2
B18103,82,1
B18103,82,23
B18103,82,2
C18103,82,1
C18103,82,23
C18103,82,2
B18104,82,1
B18104,82,23
B18104,82,2
C18104,82,1
C18104,82,23
C18104,82,2
B18105,82,1
B18105,82,23
B18105,82,2
C18105,82,1
C18105,82,23
C18105,82,2
B18106,82,1
B18106,82,23
B18106,82,2
C18106,82,1
C18106,82,23
C18106,82,2
B18107,83,1
B18107,83,23
B18107,83,2
C18107,83,1
C18107,83,23
C18107,83,2
B18108,83,1
B18108,83,23
C18108,83,1
C18108,83,23
B18120,83,17
B18120,83,23
C18120,83,17
C18120,83,23
B18121,83,17
B18121,83,23
C18121,83,17
C18121,83,23
B18130,83,9
B18130,83,1
B18130,83,23
C18130,83,9
C18130,83,1
C18130,83,23
B18131,84,9
B18131,84,1
B18131,84,23
B18131,84,10
C18131,84,9
C18131,84,23
C18131,84,10
B18135,84,26
B18135,84,23
B18135,84,1
B18140,84,2
B18140,84,23
B18140,84,10
B19001,85,7
B19001,85,10
C19001,85,7
C19001,85,10
B19001A,85,3
B19001A,85,7
B19001A,85,10
C19001A,85,3
C19001A,85,7
C19001A,85,10
B19001B,85,3
B19001B,85,7
B19001B,85,10
C19001B,85,3
C19001B,85,7
C19001B,85,10
B19001C,85,3
B19001C,85,7
B19001C,85,10
C19001C,85,3
C19001C,85,7
C19001C,85,10
B19001D,85,3
B19001D,85,7
B19001D,85,10
C19001D,85,3
C19001D,85,7
C19001D,85,10
B19001E,85,3
B19001E,85,7
B19001E,85,10
C19001E,85,3
C19001E,85,7
C19001E,85,10
B19001F,85,3
B19001F,85,7
B19001F,85,10
C19001F,86,3
C19001F,86,7
C19001F,86,10
B19001G,85,3
B19001G,85,7
B19001G,85,10
C19001G,86,3
C19001G,86,7
C19001G,86,10
B19001H,85,3
B19001H,85,7
B19001H,85,10
C19001H,86,3
C19001H,86,7
C19001H,86,10
B19001I,85,3
B19001I,85,7
B19001I,85,10
C19001I,86,3
C19001I,86,7
C19001I,86,10
B19013,86,7
B19013,86,10
B19013A,86,3
B19013A,86,7
B19013A,86,10
B19013B,86,3
B19013B,86,7
B19013B,86,10
B19013C,86,3
B19013C,86,7
B19013C,86,10
B19013D,86,3
B19013D,86,7
B19013D,86,10
B19013E,86,3
B19013E,86,7
B19013E,86,10
B19013F,86,3
B19013F,86,7
B19013F,86,10
B19013G,86,3
B19013G,86,7
B19013G,86,10
B19013H,86,3
B19013H,86,7
B19013H,86,10
B19013I,86,3
B19013I,86,7
B19013I,86,10
B19019,86,7
B19019,86,10
B19025,86,7
B19025,86,10
B19025A,86,3
B19025A,86,7
B19025A,86,10
B19025B,86,3
B19025B,86,7
B19025B,86,10
B19025C,86,3
B19025C,86,7
B19025C,86,10
B19025D,86,3
B19025D,86,7
B19025D,86,10
B19025E,86,3
B19025E,86,7
B19025E,86,10
B19025F,86,3
B19025F,86,7
B19025F,86,10
B19025G,86,3
B19025G,86,7
B19025G,86,10
B19025H,86,3
B19025H,86,7
B19025H,86,10
B19025I,86,3
B19025I,86,7
B19025I,86,10
B19037,86,7
B19037,86,10
C19037,89,7
C19037,89,10
B19037A,86,3
B19037A,86,7
B19037A,86,10
C19037A,89,3
C19037A,89,7
C19037A,89,10
B19037B,87,3
B19037B,87,7
B19037B,87,10
C19037B,90,3
C19037B,90,7
C19037B,90,10
B19037C,87,3
B19037C,87,7
B19037C,87,10
C19037C,90,3
C19037C,90,7
C19037C,90,10
B19037D,87,3
B19037D,87,7
B19037D,87,10
C19037D,90,3
C19037D,90,7
C19037D,90,10
B19037E,88,3
B19037E,88,7
B19037E,88,10
C19037E,90,3
C19037E,90,7
C19037E,90,10
B19037F,88,3
B19037F,88,7
B19037F,88,10
C19037F,90,3
C19037F,90,7
C19037F,90,10
B19037G,88,3
B19037G,88,7
B19037G,88,10
C19037G,91,3
C19037G,91,7
C19037G,91,10
B19037H,89,3
B19037H,89,7
B19037H,89,10
C19037H,91,3
C19037H,91,7
C19037H,91,10
B19037I,89,3
B19037I,89,7
B19037I,89,10
C19037I,91,3
C19037I,91,7
C19037I,91,10
B19049,91,1
B19049,91,7
B19049,91,10
B19050,91,1
B19050,91,7
B19050,91,10
B19051,91,7
B19051,91,10
B19052,91,7
B19052,91,10
B19053,91,17
B19053,91,7
B19053,91,10
B19054,91,7
B19054,91,10
B19055,91,7
B19055,91,10
B19056,91,7
B19056,91,10
B19057,91,19
B19057,91,7
B19057,91,10
B19058,91,19
B19058,91,7
B19058,91,10
B19059,91,7
B19059,91,10
B19060,91,7
B19060,91,10
B19061,91,7
B19061,91,10
B19062,91,7
B19062,91,10
B19063,91,17
B19063,91,7
B19063,91,10
B19064,91,7
B19064,91,10
B19065,91,7
B19065,91,10
B19066,91,7
B19066,91,10
B19067,91,19
B19067,91,7
B19067,91,10
B19069,91,7
B19069,91,10
B19070,91,7
B19070,91,10
B19080,91,7
B19080,91,10
B19081,91,7
B19081,91,10
B19082,91,7
B19082,91,10
B19083,91,10
B19101,91,7
B19101,91,10
C19101,92,7
C19101,92,10
B19101A,91,3
B19101A,91,7
B19101A,91,10
C19101A,92,3
C19101A,92,7
C19101A,92,10
B19101B,92,3
B19101B,92,7
B19101B,92,10
C19101B,92,3
C19101B,92,7
C19101B,92,10
B19101C,92,3
B19101C,92,7
B19101C,92,10
C19101C,92,3
C19101C,92,7
C19101C,92,10
B19101D,92,3
B19101D,92,7
B19101D,92,10
C19101D,92,3
C19101D,92,7
C19101D,92,10
B19101E,92,3
B19101E,92,7
B19101E,92,10
C19101E,92,3
C19101E,92,7
C19101E,92,10
B19101F,92,3
B19101F,92,7
B19101F,92,10
C19101F,92,3
C19101F,92,7
C19101F,92,10
B19101G,92,3
B19101G,92,7
B19101G,92,10
C19101G,92,3
C19101G,92,7
C19101G,92,10
B19101H,92,3
B19101H,92,7
B19101H,92,10
C19101H,92,3
C19101H,92,7
C19101H,92,10
B19101I,92,3
B19101I,92,7
B19101I,92,10
C19101I,93,3
C19101I,93,7
C19101I,93,10
B19113,93,7
B19113,93,10
B19113A,93,3
B19113A,93,7
B19113A,93,10
B19113B,93,3
B19113B,93,7
B19113B,93,10
B19113C,93,3
B19113C,93,7
B19113C,93,10
B19113D,93,3
B19113D,93,7
B19113D,93,10
B19113E,93,3
B19113E,93,7
B19113E,93,10
B19113F,93,3
B19113F,93,7
B19113F,93,10
B19113G,93,3
B19113G,93,7
B19113G,93,10
B19113H,93,3
B19113H,93,7
B19113H,93,10
B19113I,93,3
B19113I,93,7
B19113I,93,10
B19119,93,18
B19119,93,7
B19119,93,10
B19121,93,7
B19121,93,10
B19125,93,7
B19125,93,8
B19125,93,10
B19126,93,18
B19126,93,7
B19126,93,8
B19126,93,10
B19127,93,7
B19127,93,10
B19128,93,18
B19128,93,7
B19128,93,8
B19128,93,10
B19129,93,17
B19129,93,7
B19129,93,10
B19130,93,1
B19130,93,18
B19130,93,7
B19130,93,10
B19131,93,18
B19131,93,7
B19131,93,8
B19131,93,10
C19131,94,18
C19131,94,7
C19131,94,8
C19131,94,10
B19201,94,7
B19201,94,10
C19201,94,7
C19201,94,10
B19202,94,7
B19202,94,10
B19202A,94,3
B19202A,94,7
B19202A,94,10
B19202B,94,3
B19202B,94,7
B19202B,94,10
B19202C,94,3
B19202C,94,7
B19202C,94,10
B19202D,94,3
B19202D,94,7
B19202D,94,10
B19202E,94,3
B19202E,94,7
B19202E,94,10
B19202F,94,3
B19202F,94,7
B19202F,94,10
B19202G,94,3
B19202G,94,7
B19202G,94,10
B19202H,94,3
B19202H,94,7
B19202H,94,10
B19202I,94,3
B19202I,94,7
B19202I,94,10
B19214,94,7
B19214,94,10
B19215,94,1
B19215,94,2
B19215,94,7
B19215,94,10
B19216,94,1
B19216,94,2
B19216,94,7
B19216,94,10
B19301,94,10
B19301A,94,3
B19301A,94,10
B19301B,94,3
B19301B,94,10
B19301C,94,3
B19301C,94,10
B19301D,94,3
B19301D,94,10
B19301E,94,3
B19301E,94,10
B19301F,94,3
B19301F,94,10
B19301G,94,3
B19301G,94,10
B19301H,94,3
B19301H,94,10
B19301I,94,3
B19301I,94,10
B19313,94,10
B19313A,94,3
B19313A,94,10
B19313B,94,3
B19313B,94,10
B19313C,94,3
B19313C,94,10
B19313D,94,3
B19313D,94,10
B19313E,94,3
B19313E,94,10
B19313F,94,3
B19313F,94,10
B19313G,94,3
B19313G,94,10
B19313H,94,3
B19313H,94,10
B19313I,94,3
B19313I,94,10
B19325,95,2
B19325,95,17
B19325,95,10
B19326,95,2
B19326,95,17
B19326,95,10
B20001,96,2
B20001,96,10
B20002,96,2
B20002,96,10
B20003,96,2
B20003,96,17
B20003,96,10
B20004,96,13
B20004,96,2
B20004,96,10
B20005,96,2
B20005,96,17
B20005,96,10
C20005,101,2
C20005,101,17
C20005,101,10
B20005A,97,2
B20005A,97,17
B20005A,97,3
B20005A,97,10
C20005A,101,2
C20005A,101,17
C20005A,101,3
C20005A,101,10
B20005B,97,2
B20005B,97,17
B20005B,97,3
B20005B,97,10
C20005B,101,2
C20005B,101,17
C20005B,101,3
C20005B,101,10
B20005C,98,2
B20005C,98,3
B20005C,98,17
B20005C,98,10
C20005C,102,2
C20005C,102,3
C20005C,102,17
C20005C,102,10
B20005D,98,2
B20005D,98,3
B20005D,98,17
B20005D,98,10
C20005D,102,2
C20005D,102,3
C20005D,102,17
C20005D,102,10
B20005E,99,2
B20005E,99,17
B20005E,99,3
B20005E,99,10
C20005E,102,2
C20005E,102,17
C20005E,102,3
C20005E,102,10
B20005F,99,2
B20005F,99,3
B20005F,99,17
B20005F,99,10
C20005F,102,2
C20005F,102,3
C20005F,102,17
C20005F,102,10
B20005G,100,2
B20005G,100,3
B20005G,100,17
B20005G,100,10
C20005G,102,2
C20005G,102,3
C20005G,102,17
C20005G,102,10
B20005H,100,2
B20005H,100,17
B20005H,100,3
B20005H,100,10
C20005H,102,2
C20005H,102,17
C20005H,102,3
C20005H,102,10
B20005I,101,2
B20005I,101,17
B20005I,101,3
B20005I,101,10
C20005I,103,2
C20005I,103,17
C20005I,103,3
C20005I,103,10
B20017,103,2
B20017,103,17
B20017,103,10
B20017A,103,2
B20017A,103,17
B20017A,103,3
B20017A,103,10
B20017B,103,2
B20017B,103,17
B20017B,103,3
B20017B,103,10
B20017C,103,2
B20017C,103,3
B20017C,103,17
B20017C,103,10
B20017D,103,2
B20017D,103,3
B20017D,103,17
B20017D,103,10
B20017E,103,2
B20017E,103,17
B20017E,103,3
B20017E,103,10
B20017F,103,2
B20017F,103,3
B20017F,103,17
B20017F,103,10
B20017G,103,2
B20017G,103,3
B20017G,103,17
B20017G,103,10
B20017H,103,2
B20017H,103,17
B20017H,103,3
B20017H,103,10
B20017I,103,2
B20017I,103,17
B20017I,103,3
B20017I,103,10
B21001,104,1
B21001,104,27
B21001,104,2
B21001A,104,1
B21001A,104,3
B21001A,104,27
B21001A,104,2
C21001A,105,1
C21001A,105,3
C21001A,105,27
C21001A,105,2
B21001B,104,1
B21001B,104,3
B21001B,104,27
B21001B,104,2
C21001B,105,1
C21001B,105,3
C21001B,105,27
C21001B,105,2
B21001C,104,1
B21001C,104,3
B21001C,104,27
B21001C,104,2
C21001C,105,1
C21001C,105,3
C21001C,105,27
C21001C,105,2
B21001D,104,1
B21001D,104,3
B21001D,104,27
B21001D,104,2
C21001D,105,1
C21001D,105,3
C21001D,105,27
C21001D,105,2
B21001E,104,1
B21001E,104,3
B21001E,104,27
B21001E,104,2
C21001E,105,1
C21001E,105,3
C21001E,105,27
C21001E,105,2
B21001F,104,1
B21001F,104,3
B21001F,104,27
B21001F,104,2
C21001F,105,1
C21001F,105,3
C21001F,105,27
C21001F,105,2
B21001G,105,1
B21001G,105,3
B21001G,105,27
B21001G,105,2
C21001G,105,1
C21001G,105,3
C21001G,105,27
C21001G,105,2
B21001H,105,1
B21001H,105,3
B21001H,105,27
B21001H,105,2
C21001H,105,1
C21001H,105,3
C21001H,105,27
C21001H,105,2
B21001I,105,1
B21001I,105,3
B21001I,105,27
B21001I,105,2
C21001I,105,1
C21001I,105,3
C21001I,105,27
C21001I,105,2
B21002,106,27
B21003,106,13
B21003,106,27
B21004,106,2
B21004,106,27
B21004,106,10
B21005,106,17
B21005,106,1
B21005,106,27
C21005,106,17
C21005,106,27
B21007,106,23
B21007,106,1
B21007,106,9
B21007,106,27
C21007,106,23
C21007,106,1
C21007,106,9
C21007,106,27
B21100,106,23
B21100,106,27
C21100,106,23
C21100,106,27
B22001,107,19
B22001,107,7
C22001,107,19
C22001,107,7
B22002,107,19
B22002,107,7
B22002,107,8
C22002,107,19
C22002,107,7
C22002,107,8
B22003,107,19
B22003,107,9
B22003,107,7
B22005A,107,19
B22005A,107,3
B22005A,107,7
B22005B,107,19
B22005B,107,3
B22005B,107,7
B22005C,107,19
B22005C,107,3
B22005C,107,7
B22005D,107,19
B22005D,107,3
B22005D,107,7
B22005E,107,19
B22005E,107,3
B22005E,107,7
B22005F,107,19
B22005F,107,3
B22005F,107,7
B22005G,107,19
B22005G,107,3
B22005G,107,7
B22005H,107,19
B22005H,107,3
B22005H,107,7
B22005I,107,19
B22005I,107,3
B22005I,107,7
B22007,107,19
B22007,107,17
B22007,107,18
B22007,107,7
C22007,107,19
C22007,107,17
C22007,107,18
C22007,107,7
B22008,107,19
B22008,107,7
B22008,107,10
B22010,107,19
B22010,107,23
B22010,107,7
B23001,108,1
B23001,108,17
B23001,108,2
C23001,109,1
C23001,109,17
C23001,109,2
B23002A,109,1
B23002A,109,3
B23002A,109,17
B23002A,109,2
C23002A,112,1
C23002A,112,3
C23002A,112,17
C23002A,112,2
B23002B,110,1
B23002B,110,3
B23002B,110,17
B23002B,110,2
C23002B,112,1
C23002B,112,3
C23002B,112,17
C23002B,112,2
B23002C,110,1
B23002C,110,3
B23002C,110,17
B23002C,110,2
C23002C,112,1
C23002C,112,3
C23002C,112,17
C23002C,112,2
B23002D,110,1
B23002D,110,3
B23002D,110,17
B23002D,110,2
C23002D,113,1
C23002D,113,3
C23002D,113,17
C23002D,113,2
B23002E,111,1
B23002E,111,3
B23002E,111,17
B23002E,111,2
C23002E,113,1
C23002E,113,3
C23002E,113,17
C23002E,113,2
B23002F,111,1
B23002F,111,3
B23002F,111,17
B23002F,111,2
C23002F,113,1
C23002F,113,3
C23002F,113,17
C23002F,113,2
B23002G,111,1
B23002G,111,3
B23002G,111,17
B23002G,111,2
C23002G,113,1
C23002G,113,3
C23002G,113,17
C23002G,113,2
B23002H,112,1
B23002H,112,3
B23002H,112,17
B23002H,112,2
C23002H,113,1
C23002H,113,3
C23002H,113,17
C23002H,113,2
B23002I,112,1
B23002I,112,3
B23002I,112,17
B23002I,112,2
C23002I,113,1
C23002I,113,3
C23002I,113,17
C23002I,113,2
B23003,113,1
B23003,113,17
B23003,113,8
B23004,113,21
B23004,113,1
B23004,113,17
C23004,113,21
C23004,113,17
B23006,114,13
B23006,114,17
B23007,114,7
B23007,114,18
B23007,114,17
B23007,114,8
C23007,114,7
C23007,114,18
C23007,114,17
C23007,114,8
B23008,114,7
B23008,114,17
B23008,114,8
C23008,114,7
C23008,114,17
C23008,114,8
B23009,114,7
B23009,114,18
B23009,114,17
B23009,114,8
B23010,114,7
B23010,114,17
B23010,114,8
B23013,114,1
B23013,114,17
B23013,114,2
B23018,114,17
B23018,114,2
B23020,114,17
B23022,115,17
B23022,115,2
C23022,115,17
C23022,115,2
B23023,115,23
B23023,115,17
B23023,115,2
C23023,115,23
C23023,115,17
C23023,115,2
B23024,115,23
B23024,115,9
B23024,115,17
B23025,115,17
B24010,117,17
B24010,117,2
C24010,120,17
C24010,120,2
B24010A,117,3
B24010A,117,17
B24010A,117,2
C24010A,120,3
C24010A,120,17
C24010A,120,2
B24010B,117,3
B24010B,117,17
B24010B,117,2
C24010B,120,3
C24010B,120,17
C24010B,120,2
B24010C,118,3
B24010C,118,17
B24010C,118,2
C24010C,120,3
C24010C,120,17
C24010C,120,2
B24010D,118,3
B24010D,118,17
B24010D,118,2
C24010D,120,3
C24010D,120,17
C24010D,120,2
B24010E,118,3
B24010E,118,17
B24010E,118,2
C24010E,120,3
C24010E,120,17
C24010E,120,2
B24010F,119,3
B24010F,119,17
B24010F,119,2
C24010F,120,3
C24010F,120,17
C24010F,120,2
B24010G,119,3
B24010G,119,17
B24010G,119,2
C24010G,120,3
C24010G,120,17
C24010G,120,2
B24010H,119,3
B24010H,119,17
B24010H,119,2
C24010H,121,3
C24010H,121,17
C24010H,121,2
B24010I,120,3
B24010I,120,17
B24010I,120,2
C24010I,121,3
C24010I,121,17
C24010I,121,2
B24011,121,17
B24011,121,10
B24012,121,2
B24012,121,17
B24012,121,10
B24020,123,17
B24020,123,2
C24020,123,17
C24020,123,2
B24021,123,17
B24021,123,10
B24022,123,2
B24022,123,17
B24022,123,10
B24030,124,17
B24030,124,2
C24030,125,17
C24030,125,2
B24031,125,17
B24031,125,10
B24032,125,2
B24032,125,17
B24032,125,10
B24040,126,17
B24040,126,2
C24040,127,17
C24040,127,2
B24041,127,17
B24041,127,10
B24042,127,2
B24042,127,17
B24042,127,10
B24050,128,17
C24050,129,17
B24060,130,17
C24060,131,17
B24070,131,17
C24070,132,17
B24080,132,17
B24080,132,2
C24080,132,17
C24080,132,2
B24081,132,17
B24081,132,10
B24082,132,2
B24082,132,17
B24082,132,10
B24090,132,17
B24090,132,2
C24090,132,17
C24090,132,2
B24091,132,17
B24091,132,10
B24092,132,2
B24092,132,17
B24092,132,10
B24121,135,17
B24121,135,10
B24122,138,17
B24122,138,10
B24123,141,17
B24123,141,10
B24124,144,17
B24125,147,17
B24126,150,17
B25001,151,28
B25002,151,28
B25002,151,29
B25003,151,28
B25003,151,15
B25003A,151,28
B25003A,151,3
B25003A,151,7
B25003A,151,15
B25003B,151,28
B25003B,151,3
B25003B,151,7
B25003B,151,15
B25003C,151,28
B25003C,151,3
B25003C,151,7
B25003C,151,15
B25003D,151,28
B25003D,151,3
B25003D,151,7
B25003D,151,15
B25003E,151,28
B25003E,151,3
B25003E,151,7
B25003E,151,15
B25003F,151,28
B25003F,151,3
B25003F,151,7
B25003F,151,15
B25003G,151,28
B25003G,151,3
B25003G,151,7
B25003G,151,15
B25003H,151,28
B25003H,151,3
B25003H,151,7
B25003H,151,15
B25003I,151,28
B25003I,151,3
B25003I,151,7
B25003I,151,15
B25004,151,28
B25004,151,29
C25004,151,28
C25004,151,29
B25005,151,28
B25005,151,29
B25006,151,28
B25006,151,3
B25006,151,7
B25007,151,28
B25007,151,7
B25007,151,1
B25007,151,15
B25008,151,28
B25008,151,15
B25008,151,1
B25008,151,2
B25009,151,28
B25009,151,7
B25009,151,15
B25010,151,28
B25010,151,7
B25010,151,15
B25011,151,28
B25011,151,7
B25011,151,15
B25012,151,28
B25012,151,18
B25012,151,7
B25012,151,8
B25012,151,15
B25013,151,28
B25013,151,13
B25013,151,7
B25013,151,15
B25014,151,28
B25014,151,29
B25014,151,15
C25014,151,28
C25014,151,29
C25014,151,15
B25014A,151,28
B25014A,151,3
B25014A,151,7
B25014A,151,29
B25014B,151,28
B25014B,151,3
B25014B,151,7
B25014B,151,29
B25014C,151,28
B25014C,151,3
B25014C,151,7
B25014C,151,29
B25014D,151,28
B25014D,151,3
B25014D,151,7
B25014D,151,29
B25014E,151,28
B25014E,151,3
B25014E,151,7
B25014E,151,29
B25014F,151,28
B25014F,151,3
B25014F,151,7
B25014F,151,29
B25014G,151,28
B25014G,151,3
B25014G,151,7
B25014G,151,29
B25014H,151,28
B25014H,151,3
B25014H,151,7
B25014H,151,29
B25014I,151,28
B25014I,151,3
B25014I,151,7
B25014I,151,29
B25015,152,28
B25015,152,7
B25015,152,1
B25015,152,29
B25015,152,15
C25015,152,28
C25015,152,7
C25015,152,1
C25015,152,29
C25015,152,15
B25016,152,28
B25016,152,24
B25016,152,29
B25016,152,15
C25016,152,28
C25016,152,24
C25016,152,29
C25016,152,15
B25017,152,28
B25017,152,24
B25018,152,28
B25018,152,24
B25019,152,28
B25019,152,24
B25020,152,28
B25020,152,24
B25020,152,15
C25020,152,28
C25020,152,24
C25020,152,15
B25021,152,28
B25021,152,24
B25021,152,15
B25022,152,28
B25022,152,24
B25022,152,15
B25023,152,28
B25023,152,24
B25023,152,29
C25023,152,28
C25023,152,24
C25023,152,29
B25024,152,28
B25024,152,24
B25026,152,28
B25026,152,2
B25026,152,7
B25026,152,1
B25026,152,15
B25027,152,28
B25027,152,7
B25027,152,1
B25027,152,30
C25027,152,28
C25027,152,7
C25027,152,1
C25027,152,30
B25028,152,28
B25028,152,24
B25028,152,15
B25029,152,28
B25029,152,7
B25029,152,15
B25032,153,28
B25032,153,24
B25032,153,15
C25032,153,28
C25032,153,24
C25032,153,15
B25032A,153,28
B25032A,153,3
B25032A,153,7
B25032A,153,24
C25032A,153,28
C25032A,153,3
C25032A,153,7
C25032A,153,24
B25032B,153,28
B25032B,153,3
B25032B,153,7
B25032B,153,24
C25032B,153,28
C25032B,153,3
C25032B,153,7
C25032B,153,24
B25032C,153,28
B25032C,153,3
B25032C,153,7
B25032C,153,24
C25032C,153,28
C25032C,153,3
C25032C,153,7
C25032C,153,24
B25032D,153,28
B25032D,153,3
B25032D,153,7
B25032D,153,24
C25032D,153,28
C25032D,153,3
C25032D,153,7
C25032D,153,24
B25032E,153,28
B25032E,153,3
B25032E,153,7
B25032E,153,24
C25032E,153,28
C25032E,153,3
C25032E,153,7
C25032E,153,24
B25032F,153,28
B25032F,153,3
B25032F,153,7
B25032F,153,24
C25032F,153,28
C25032F,153,3
C25032F,153,7
C25032F,153,24
B25032G,153,28
B25032G,153,3
B25032G,153,7
B25032G,153,24
C25032G,153,28
C25032G,153,3
C25032G,153,7
C25032G,153,24
B25032H,153,28
B25032H,153,3
B25032H,153,7
B25032H,153,24
C25032H,153,28
C25032H,153,3
C25032H,153,7
C25032H,153,24
B25032I,153,28
B25032I,153,3
B25032I,153,7
B25032I,153,24
C25032I,153,28
C25032I,153,3
C25032I,153,7
C25032I,153,24
B25033,153,1
B25033,153,28
B25033,153,15
B25033,153,24
B25033,153,2
C25033,153,1
C25033,153,28
C25033,153,15
C25033,153,24
C25033,153,2
B25034,153,28
B25034,153,24
B25035,153,28
B25035,153,24
B25036,153,28
B25036,153,24
B25036,153,15
B25037,153,28
B25037,153,24
B25037,153,15
B25038,154,28
B25038,154,7
B25038,154,15
B25039,154,28
B25039,154,7
B25039,154,15
B25040,154,28
B25040,154,24
B25041,154,28
B25041,154,24
B25042,154,28
B25042,154,24
B25042,154,15
B25043,154,28
B25043,154,7
B25043,154,1
B25043,154,15
C25043,154,28
C25043,154,15
B25044,154,28
B25044,154,16
B25044,154,15
B25045,154,28
B25045,154,16
B25045,154,7
B25045,154,1
B25045,154,15
C25045,154,28
C25045,154,16
C25045,154,15
B25046,154,28
B25046,154,16
B25046,154,15
B25047,154,28
B25047,154,24
B25048,154,28
B25048,154,24
B25049,154,28
B25049,154,24
B25049,154,15
B25050,154,28
B25050,154,24
B25050,154,29
C25050,154,28
C25050,154,24
C25050,154,29
B25051,154,28
B25051,154,24
B25052,154,28
B25052,154,24
B25053,154,28
B25053,154,24
B25053,154,15
B25054,154,28
B25054,154,24
C25054,154,28
C25054,154,24
B25055,154,28
B25055,154,7
C25055,154,28
C25055,154,7
B25056,154,31
