table_id,sequence_number,topic_id
B25069,148,31
B25069,148,28
B25070,148,31
B25070,148,28
B25070,148,7
B25070,148,10
B25071,148,31
B25071,148,28
B25071,148,7
B25071,148,10
B25072,148,31
B25072,148,28
B25072,148,7
B25072,148,10
C25072,148,31
C25072,148,28
C25072,148,7
C25072,148,10
B25073,148,31
B25073,148,28
B25073,148,7
B25073,148,24
B25073,148,10
C25073,149,31
C25073,149,28
C25073,149,7
C25073,149,24
C25073,149,10
B25074,150,31
B25074,150,28
B25074,150,7
B25074,150,10
C25074,150,31
C25074,150,28
C25074,150,7
C25074,150,10
B25075,150,31
B25075,150,28
C25075,150,31
C25075,150,28
B25076,150,31
B25076,150,28
B25077,150,31
B25077,150,28
B25078,150,31
B25078,150,28
B25079,150,31
B25079,150,28
B25079,150,7
B25079,150,1
C25079,150,31
C25079,150,28
C25079,150,7
C25079,150,1
B25080,150,31
B25080,150,28
B25080,150,24
C25080,150,31
C25080,150,28
C25080,150,24
B25081,150,28
B25081,150,30
B25082,150,31
B25082,150,28
B25082,150,30
B25083,150,31
B25083,150,28
B25085,150,31
B25085,150,28
C25085,150,31
C25085,150,28
B25086,150,31
B25086,150,28
B25087,150,31
B25087,150,28
B25087,150,30
B25088,150,31
B25088,150,28
B25088,150,30
B25089,150,31
B25089,150,28
B25089,150,30
B25090,150,31
B25090,150,28
B25090,150,30
B25091,150,31
B25091,150,28
B25091,150,7
B25091,150,30
B25091,150,10
B25092,150,31
B25092,150,28
B25092,150,7
B25092,150,10
B25093,149,31
B25093,149,28
B25093,149,7
B25093,149,10
C25093,149,31
C25093,149,28
C25093,149,7
C25093,149,10
B25094,149,31
B25094,149,28
B25095,149,31
B25095,149,28
B25095,149,7
B25095,149,10
C25095,149,31
C25095,149,28
C25095,149,7
C25095,149,10
B25096,149,31
B25096,149,28
B25096,149,30
B25097,149,31
B25097,149,28
B25097,149,30
B25098,149,28
B25098,149,7
B25098,149,30
B25098,149,10
B25099,149,28
B25099,149,7
B25099,149,30
B25099,149,10
B25100,149,31
B25100,149,28
B25100,149,7
B25100,149,30
B25100,149,10
B25101,151,31
B25101,151,28
B25101,151,7
B25101,151,30
B25101,151,10
B25102,151,31
B25102,151,28
B25102,151,30
B25103,151,31
B25103,151,28
B25103,151,30
B25104,151,31
B25104,151,28
B25105,151,31
B25105,151,28
B25106,151,31
B25106,151,28
B25106,151,15
B25106,151,7
B25106,151,10
B25107,151,31
B25107,151,28
B25107,151,24
B25108,151,31
B25108,151,28
B25108,151,24
C25108,151,31
C25108,151,28
C25108,151,24
B25109,151,31
B25109,151,28
B25109,151,7
B25109,151,15
B25110,151,31
B25110,151,28
B25110,151,7
B25110,151,15
C25110,151,31
C25110,151,28
C25110,151,7
C25110,151,15
B25111,151,31
B25111,151,28
B25111,151,24
B25112,151,31
B25112,151,28
B25112,151,24
C25112,151,31
C25112,151,28
C25112,151,24
B25113,151,31
B25113,151,28
B25113,151,7
B25113,151,15
B25114,151,31
B25114,151,28
B25114,151,7
B25114,151,15
C25114,151,31
C25114,151,28
C25114,151,7
C25114,151,15
B25115,151,28
B25115,151,7
B25115,151,8
B25115,151,15
C25115,152,28
C25115,152,7
C25115,152,15
B25116,152,28
B25116,152,7
B25116,152,1
B25116,152,15
C25116,152,28
C25116,152,7
C25116,152,1
C25116,152,15
B25117,152,28
B25117,152,24
B25117,152,15
C25117,152,28
C25117,152,24
C25117,152,15
B25118,152,28
B25118,152,15
B25118,152,7
B25118,152,10
B25119,152,28
B25119,152,15
B25119,152,7
B25119,152,10
B25120,152,28
B25120,152,15
B25120,152,7
B25120,152,30
B25120,152,10
B25121,152,31
B25121,152,28
B25121,152,7
B25121,152,10
C25121,153,31
C25121,153,28
C25121,153,7
C25121,153,10
B25122,153,31
B25122,153,28
B25122,153,7
B25122,153,10
C25122,153,31
C25122,153,28
C25122,153,7
C25122,153,10
B25123,153,28
B25123,153,15
C25123,153,28
C25123,153,15
B25124,154,28
B25124,154,7
B25124,154,24
B25124,154,15
B25125,154,1
B25125,154,28
B25125,154,7
B25125,154,24
B25125,154,15
B25126,154,1
B25126,154,28
B25126,154,7
B25126,154,24
B25126,154,15
B25127,155,28
B25127,155,24
B25127,155,15
B25128,155,28
B25128,155,7
B25128,155,1
B25128,155,15
B25129,155,28
B25129,155,7
B25129,155,24
B25129,155,15
B26001,156,32
B27001,157,26
B27001,157,1
B27001,157,2
C27001,157,26
C27001,157,1
C27001,157,2
B27001A,157,26
B27001A,157,3
B27001A,157,1
C27001A,157,26
C27001A,157,3
C27001A,157,1
B27001B,157,26
B27001B,157,3
B27001B,157,1
C27001B,157,26
C27001B,157,3
C27001B,157,1
B27001C,157,26
B27001C,157,3
B27001C,157,1
C27001C,157,26
C27001C,157,3
C27001C,157,1
B27001D,157,26
B27001D,157,3
B27001D,157,1
C27001D,157,26
C27001D,157,3
C27001D,157,1
B27001E,158,26
B27001E,158,3
B27001E,158,1
C27001E,158,26
C27001E,158,3
C27001E,158,1
B27001F,158,26
B27001F,158,3
B27001F,158,1
C27001F,158,26
C27001F,158,3
C27001F,158,1
B27001G,158,26
B27001G,158,3
B27001G,158,1
C27001G,158,26
C27001G,158,3
C27001G,158,1
B27001H,158,26
B27001H,158,3
B27001H,158,1
C27001H,158,26
C27001H,158,3
C27001H,158,1
B27001I,158,26
B27001I,158,3
B27001I,158,1
C27001I,158,26
C27001I,158,3
C27001I,158,1
B27002,159,26
B27002,159,1
B27002,159,2
C27002,159,26
C27002,159,1
C27002,159,2
B27003,159,26
B27003,159,1
B27003,159,2
C27003,159,26
C27003,159,1
C27003,159,2
B27004,159,26
B27004,159,17
B27004,159,1
B27004,159,2
C27004,159,26
C27004,159,17
C27004,159,1
C27004,159,2
B27005,160,26
B27005,160,1
B27005,160,2
C27005,160,26
C27005,160,1
C27005,160,2
B27006,160,26
B27006,160,1
B27006,160,2
C27006,160,26
C27006,160,1
C27006,160,2
B27007,160,26
B27007,160,1
B27007,160,2
C27007,160,26
C27007,160,1
C27007,160,2
B27008,161,26
B27008,161,1
B27008,161,2
C27008,161,26
C27008,161,1
C27008,161,2
B27009,161,26
B27009,161,1
B27009,161,2
C27009,161,26
C27009,161,1
C27009,161,2
B27010,161,26
B27010,161,1
C27010,161,26
C27010,161,1
B27011,162,26
B27011,162,17
B27011,162,1
B27012,162,26
B27012,162,17
B27012,162,1
B27012,162,2
C27012,162,26
C27012,162,17
C27012,162,1
B27013,162,26
B27013,162,17
B27013,162,1
B27013,162,2
C27013,162,26
C27013,162,17
C27013,162,1
B27014,163,26
B27014,163,17
B27014,163,1
B27014,163,2
C27014,163,26
C27014,163,17
C27014,163,1
B27015,163,26
B27015,163,7
B27015,163,10
B27016,164,26
B27016,164,9
B27016,164,1
B27016,164,10
C27016,164,26
C27016,164,9
C27016,164,1
C27016,164,10
B27017,165,26
B27017,165,9
B27017,165,1
B27017,165,10
C27017,165,26
C27017,165,9
C27017,165,1
C27017,165,10
B27018,165,26
B27018,165,9
B27018,165,1
B27018,165,10
C27018,165,26
C27018,165,9
C27018,165,1
C27018,165,10
B27019,163,26
B27019,163,13
B27019,163,1
B27020,163,26
B27020,163,6
B27021,163,26
B27021,163,7
B98001,166,0
B98002,166,0
B98002,166,32
B98011,166,0
B98012,166,0
B98012,166,1
B98012,166,2
B98013,166,0
B98013,166,1
B98013,166,3
B98013,166,2
B98014,166,0
B98014,166,32
B98021,166,0
B98022,166,0
B98022,166,32
B98031,166,0
B98032,166,0
B99011,179,0
B99012,179,0
B99021,179,0
B99021,179,3
B99031,179,0
B99031,179,3
B99051,179,0
B99051,179,6
B99052,167,0
B99052PR,179,0
B99053,179,0
B99053,179,5
B99053,179,6
B99061,179,0
B99061,179,5
B99071,179,0
B99072,179,0
B99080,179,0
B99080,179,16
B99080,179,17
B99081,179,0
B99081,179,16
B99081,179,17
B99082,179,0
B99082,179,29
B99083,179,0
B99083,179,16
B99083,179,17
B99084,179,0
B99084,179,16
B99084,179,17
B99085,179,0
B99085,179,16
B99085,179,17
B99086,11,0
B99086,11,16
B99086,11,17
B99087,11,0
B99087,11,16
B99087,11,17
B99088,11,0
B99088,11,16
B99088,11,17
B99089,11,0
B99089,11,16
B99089,11,17
B99092,179,0
B99102,179,0
B99102,179,22
B99102,179,8
B99103,179,0
B99103,179,22
B99103,179,8
B99104,179,0
B99104,179,22
B99104,179,8
B99121,179,0
B99121,179,12
B99122,179,0
B99123,179,0
B99124,179,0
B99125,179,0
B99126,179,0
B99131,179,0
B99131,179,12
B99132,179,0
B99141,179,0
B99141,179,13
B99142,179,0
B99142,179,13
B99151,179,0
B99151,179,13
B99161,179,0
B99161,179,11
B99162,179,0
B99162,179,11
B99163,179,0
B99171,179,0
B99171,179,9
B99172,179,0
B99172,179,9
B99172,179,7
B99181,179,0
B99181,179,23
B99182,179,0
B99182,179,23
B99183,179,0
B99183,179,23
B99184,179,0
B99184,179,23
B99185,179,0
B99185,179,23
B99186,179,0
B99186,179,23
B99187,179,0
B99187,179,1
B99187,179,23
B99191,179,0
B99191,179,10
B99192,179,0
B99192,179,7
B99192,179,10
B99193,179,0
B99193,179,7
B99193,179,10
B99194,179,0
B99194,179,7
B99194,179,10
B99201,179,0
B99201,179,10
B99211,179,0
B99211,179,27
B99212,179,0
B99212,179,27
B99231,179,0
B99231,179,17
B99232,179,0
B99232,179,17
B99233,168,0
B99233,168,17
B99234,168,0
B99234,168,17
B99221,179,0
B99221,179,19
B99241,168,0
B99241,168,17
B99242,168,0
B99242,168,17
B99243,168,0
B99243,168,17
B99244,168,0
B99244,168,17
B99245,168,0
B99245,168,17
B99246,168,0
B99246,168,17
B99252,168,0
B99252,168,15
B99253,168,0
B99253,168,29
B99254,168,0
B99254,168,24
B99255,168,0
B99255,168,24
B99256,168,0
B99256,168,24
B99257,168,0
B99257,168,7
B99257,168,15
B99258,168,0
B99258,168,24
B99259,168,0
B99259,168,24
B992510,168,0
B992510,168,24
B992511,168,0
B992511,168,24
B992512,168,0
B992512,168,16
B992513,168,0
B992514,168,0
B992515,168,0
B992515,168,31
B992516,168,0
B992516,168,31
B992518,168,0
B992518,168,31
B992519,168,0
B992519,168,31
B992520,168,0
B992520,168,31
B992521,168,0
B992521,168,30
B992522,168,0
B992522,168,31
B992522,168,30
B992523,168,0
B992523,168,31
B992701,168,0
B992701,168,26
B992702,168,0
B992702,168,26
B992703,168,0
B992703,168,26
B992704,168,0
B992704,168,26
B992704,168,17
B992705,168,0
B992705,168,26
B992706,168,0
B992706,168,26
B992707,168,0
B992707,168,26
B992708,168,0
B992708,168,26
B992709,168,0
B992709,168,26
